tree depth,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
5,0.629707006,0.62767457,0.628014643,0.633953023,0.632923862,0.635156876,0.637178847,0.648916852,0.643687385,0.650207767,0.644811315,0.654054707,0.654047254,0.658027424,0.65648906,0.658051576,0.658304562,0.658783977,0.659082918,0.657088219,0.659505152,0.658787263,0.660713727,0.6565201,0.656300097,0.659820991
6,0.689336987,0.690725318,0.68922826,0.689547917,0.694181657,0.696121054,0.698682777,0.698295795,0.699797737,0.702578103,0.7020774,0.705916563,0.70942692,0.710725987,0.709754208,0.709622163,0.711144237,0.7088122,0.711063748,0.711684619,0.713182005,0.71183335,0.711478021,0.712774676,0.709931688,0.712593283
7,0.735685827,0.735151253,0.734141604,0.738885105,0.73768562,0.738803752,0.741428716,0.743803983,0.744399641,0.744736912,0.746282735,0.747583011,0.747310024,0.75050956,0.74898602,0.749774849,0.748186586,0.748730568,0.750695215,0.749111268,0.750461299,0.75047358,0.749095032,0.748644022,0.749622368,0.749578939
8,0.770467938,0.771929046,0.770623601,0.771930838,0.77298052,0.772827592,0.773588045,0.77533715,0.774042081,0.777392609,0.777199162,0.779162415,0.779389243,0.778812375,0.779192745,0.779719503,0.78068879,0.779468335,0.779524167,0.779502197,0.779335782,0.77825062,0.77855335,0.777859122,0.77818433,0.777404702
9,0.799525957,0.79764579,0.799855806,0.799032589,0.798209281,0.800271124,0.799350133,0.80032805,0.799625841,0.801073189,0.801210283,0.800471669,0.800967407,0.801072954,0.801004863,0.801099779,0.800965594,0.800770304,0.80082117,0.799532087,0.798713502,0.798345645,0.798497742,0.797345088,0.797481607,0.797835922
10,0.82083902,0.820242468,0.819502878,0.81858616,0.819008353,0.819000257,0.818490011,0.817820161,0.81827129,0.818328506,0.817741891,0.817494221,0.816449343,0.816201596,0.816983426,0.816170885,0.816104917,0.814138227,0.81454631,0.814021177,0.813661861,0.813289853,0.812262978,0.810554939,0.810737126,0.810577788
11,0.836727181,0.835985289,0.834950422,0.834035832,0.832225134,0.831734079,0.831719057,0.831191631,0.829962867,0.829655592,0.829143333,0.828697767,0.827663377,0.826969108,0.826955951,0.826708946,0.824709897,0.824886788,0.823951599,0.822875102,0.822329511,0.821859119,0.821010669,0.820456593,0.820618601,0.820147907
12,0.848874727,0.846056107,0.84430899,0.843461282,0.842187724,0.841020923,0.840106129,0.838862724,0.83771826,0.836419165,0.836807497,0.83537524,0.834726114,0.833455121,0.832978041,0.831794544,0.830713012,0.830597001,0.830368707,0.828158062,0.828373037,0.827713429,0.826314382,0.82517686,0.825003198,0.824201787
13,0.856154126,0.853679877,0.851589581,0.849848641,0.848143138,0.847356464,0.845677566,0.844143371,0.843098583,0.842255503,0.840664566,0.839197399,0.83888147,0.836359621,0.836559205,0.835886628,0.834130364,0.833429762,0.833064465,0.831691784,0.831146423,0.830528973,0.830342715,0.829560871,0.828038695,0.827592135
14,0.861505436,0.858927628,0.856180009,0.854056876,0.852669898,0.850993098,0.849583175,0.847319087,0.84643195,0.844307369,0.842843014,0.84273134,0.840879919,0.840468403,0.838847783,0.838130226,0.836352267,0.836057999,0.835372883,0.833722496,0.833302868,0.832083892,0.83140919,0.82988821,0.8292559,0.828900859
15,0.865176724,0.862705991,0.859203275,0.856855568,0.854091957,0.852803928,0.85121105,0.848860166,0.847734225,0.846021513,0.844887604,0.843422718,0.84217169,0.840978627,0.840298657,0.83840754,0.837919015,0.837310359,0.836682643,0.834911534,0.833954071,0.833164263,0.832501018,0.830785647,0.831027033,0.830115087
16,0.86718019,0.86421299,0.860064742,0.858878039,0.856466408,0.853504893,0.852406346,0.850726127,0.849095366,0.847557118,0.845415709,0.845131564,0.843696175,0.842595935,0.840629144,0.839903319,0.838821193,0.83744709,0.836174289,0.835496139,0.834270765,0.833894323,0.831988501,0.83265866,0.831171867,0.83081566
17,0.867466556,0.864962377,0.861619433,0.860022284,0.85673375,0.855247483,0.852741592,0.8510936,0.849113285,0.847857131,0.846237309,0.845117826,0.843281041,0.841931451,0.84098702,0.839638309,0.838976192,0.837791693,0.837146249,0.836195853,0.834779612,0.834042737,0.833420856,0.832264178,0.831710766,0.829802832
18,0.869181113,0.865560624,0.862862792,0.860254797,0.857798066,0.85481284,0.853291606,0.851295566,0.850120129,0.848201586,0.846868934,0.845502445,0.843928995,0.842210267,0.841844996,0.840179868,0.839197822,0.837740079,0.836976037,0.835667054,0.834302415,0.833890133,0.832764838,0.83177468,0.831710659,0.830513414
19,0.869706201,0.86600612,0.863043152,0.860461073,0.857429848,0.855373691,0.853721308,0.851138789,0.850057084,0.847762556,0.847049369,0.845233784,0.843942641,0.842518129,0.841307548,0.840297332,0.839378483,0.837943604,0.836833132,0.836287547,0.835419587,0.834301993,0.833657846,0.832173032,0.831095048,0.830805072
20,0.869830365,0.866102432,0.862935337,0.860618364,0.857063922,0.85561322,0.853733003,0.851371631,0.850129229,0.848489162,0.846626586,0.844839263,0.844114585,0.841985952,0.840630283,0.840446799,0.839040903,0.838763999,0.836533133,0.835967934,0.83532413,0.834293093,0.833577708,0.83178861,0.830897328,0.830854378
