mean absolute percentage error,root mean squared error,R^2,mini child node size,tree depth
0.8977599321874816,4502.269466250944,0.705739313,17,6
0.8946574901158756,4537.950153377326,0.7099634970530011,18,6
0.8721633690378086,4389.420360415351,0.722856144,18,6
0.9101011742886426,4513.838149313802,0.703006278,18,6
0.890322478,4513.148999706126,0.7078195727551185,18,6
0.8957720845929548,4466.648002253438,0.7099844441026397,18,6
0.8697802153140135,4423.393049418424,0.7169238031405394,19,6
0.9001624897835085,4477.818669794367,0.7117793284655256,19,6
0.892033058,4441.122620214519,0.7151507787889801,19,6
0.8936668764811327,4582.4472314375325,0.7027011112638055,19,6
0.9079154332212228,4535.095486746799,0.702216016,19,6
0.888355968,4473.562387,0.7143985222228282,20,6
0.8962553392063278,4444.156987870111,0.7157361567934994,20,6
0.895096116,4529.617703132976,0.7037228219869506,20,6
0.8953641222002662,4571.321872650712,0.7025749079074886,20,6
0.8934106666031261,4446.203485859211,0.711678405,20,6
0.884275029,4490.883493892062,0.7103044517776301,21,6
0.8874595950710008,4462.598464,0.7162077214569915,21,6
0.8846171419588994,4508.586242,0.7099449514589476,21,6
0.8919176231266092,4451.278300791558,0.71405249,21,6
0.8907251879532372,4492.501282244047,0.7052115708848692,21,6
0.8935128351827809,4522.760519992654,0.7079754295327891,22,6
0.8856548540870529,4470.405456,0.7135065692447771,22,6
0.8933302293201437,4504.986713247642,0.7087411828424995,22,6
0.9102670987274764,4499.47058,0.7102046304704295,22,6
0.89920845,4498.622758652016,0.7036331868156889,22,6
0.893158995,4483.750019802774,0.708265124,23,6
0.8864610387082003,4481.107507891277,0.7113970398336988,23,6
0.8863339293667544,4513.0214754443095,0.7089811587178216,23,6
0.8868319777840878,4475.808557928817,0.7124077677856373,23,6
0.8851424705438096,4456.144061094131,0.7142676493512103,23,6
0.8714738009856949,4459.551079530747,0.715871865,24,6
0.8755723959249346,4447.698928855287,0.7139312063456513,24,6
0.8933178809516792,4446.468810000137,0.7140082906862565,24,6
0.8761371055138806,4509.622627013842,0.7105544085562747,24,6
0.8962974406429634,4521.845876,0.704057323,24,6
0.87883199,4459.091068693156,0.7121114665309094,25,6
0.878374679,4485.653784954728,0.7118978587596145,25,6
0.8893301831592189,4407.541405,0.7186811939482127,25,6
0.8858480121516144,4525.302227582491,0.7088451978116759,25,6
0.8736413632224715,4450.082026246211,0.714374306,25,6
0.8914000326909242,4335.147305,0.7236970401597069,26,6
0.8760449799334425,4478.9558664358365,0.7128325331307264,26,6
0.8975571537647969,4545.200474358126,0.7047084126098411,26,6
0.8916111395069032,4510.047989072339,0.7094358297284882,26,6
0.8860226355834497,4510.472697,0.7084929365789754,26,6
0.8778123824059134,4410.852927341526,0.718350687,27,6
0.890730706,4517.972092879588,0.7088973422261681,27,6
0.8972688169627415,4482.4778275602785,0.7110228897762525,27,6
0.8797634538476826,4486.671020991013,0.7114842970353763,27,6
0.8916705379698086,4495.703018141577,0.7076348883195949,27,6
0.8885317508313428,4465.098503690004,0.7105751163887948,28,6
0.8721864884421149,4432.916363552535,0.7150097183659586,28,6
0.8789998451322467,4489.454845905039,0.7110497009816996,28,6
0.8805877415449981,4421.502098475227,0.7186747139047555,28,6
0.8832320587913652,4534.333995894532,0.7085641280219096,28,6
0.8948071811585366,4566.718637228322,0.7022831881556788,29,6
0.8937709045285577,4533.843642293606,0.7064757145590597,29,6
0.8750293819993022,4406.584566663079,0.7192551546551954,29,6
0.8883870618373637,4486.827590132445,0.7118380283136451,29,6
0.8786898667116029,4459.1377918626995,0.709806355,29,6
