"adjusted R^2","mean absolute percentage error","mean signed difference","root mean squared error","mean squared error","mean absolute error","R^2","iteration","mini child node size","tree depth"
"0.8822567969959978","0.3477617290569552","-2.071643828661776","2879.8523122977513","8293549.340646704","1464.966083224968","0.8822567969959978","2","21","16"
"0.8882498307394917","0.3436727911494198","-3.615363094421441","2750.7455728762634","7566601.206698364","1450.1119440784432","0.8882498307394917","2","21","16"
"0.8862045923896028","0.3400940059235943","-0.8205992472480139","2814.0790730433564","7919041.029340556","1443.7316926087299","0.8862045923896028","3","21","17"
"0.8791417457048492","0.3404383695472229","0.2853372486859229","2911.4178899543085","8476354.129945997","1457.206447174492","0.8791417457048492","3","21","17"
"0.8848168572578861","0.333620950383836","-3.690076897296359","2817.8461655652018","7940257.012790511","1438.9530194252536","0.8848168572578861","3","21","17"
"0.885341427320381","0.3423716601620594","-2.329555157437422","2836.3345812287635","8044793.856674146","1451.9846517740234","0.885341427320381","3","21","17"
"0.8836301998992608","0.3429137612353521","-0.09422726694284184","2829.633046528595","8006823.178006699","1436.8254018381747","0.8836301998992608","3","21","17"
"0.8839957908326871","0.3324956053768477","-3.1508085326121082","2831.1018259203634","8015137.548729614","1428.853959866444","0.8839957908326871","4","21","18"
"0.8891735450143221","0.33681979072573903","0.5463887106126988","2768.715863989243","7665787.535505701","1433.9248227238438","0.8891735450143221","4","21","18"
"0.8798427408283691","0.33443039675894926","-1.3334921870487382","2908.5179597398615","8459476.722129326","1440.5658502669169","0.8798427408283691","4","21","18"
"0.8858265003675392","0.3343309992751975","-3.238325070975259","2822.2015626433267","7964821.660186436","1448.419540959867","0.8858265003675392","4","21","18"
"0.8815039106745849","0.33118811406306276","-5.991787025681807","2863.6198439043733","8200318.610402907","1431.8277462400806","0.8815039106745849","4","21","18"
"0.8852707978034106","0.3259528925369288","-1.9008966001756917","2838.36628820019","8056323.1859913245","1437.9342585991246","0.8852707978034106","5","21","19"
"0.8812422502365558","0.33363867434039657","-4.120626535943354","2884.7863390083494","8321992.221729195","1437.3656999494829","0.8812422502365558","5","21","19"
"0.8880972442705846","0.3281435885444383","-1.3920982503182042","2781.3669876116687","7736002.319776009","1424.0677981684578","0.8880972442705846","5","21","19"
"0.8854479643470258","0.3256018327203073","-1.0462130452233676","2824.797594461557","7979481.449675798","1435.3960833638891","0.8854479643470258","5","21","19"
"0.8779203458393962","0.3325584486975691","-2.9466165672859863","2892.7037881740334","8367735.2061164025","1442.3950301655148","0.8779203458393962","5","21","19"
"0.8824804260999846","0.3282995740729893","-5.091520719705078","2857.832391606655","8167205.9785162145","1433.5747703088973","0.8824804260999846","6","21","20"
"0.8834574657676456","0.323050558833929","-1.3111416695390004","2854.8681717018617","8150272.277796331","1425.252985968512","0.8834574657676456","6","21","20"
"0.8911178105057578","0.3306785628017904","-2.4835385340375487","2736.8408759833333","7490297.98045322","1427.3521471651252","0.8911178105057578","6","21","20"
"0.8839185939343728","0.3305076808258871","1.6211006396918752","2849.6456742834407","8120480.468962326","1440.626096502474","0.8839185939343728","6","21","20"
"0.8817003731218418","0.3291318158227478","-3.6477692066757936","2866.3609756102005","8216025.242501061","1419.004819791979","0.8817003731218418","6","21","20"
"0.8825148864153298","0.3277930078320673","-3.0487244488387044","2854.993434546648","8150987.511304467","1431.3791616737678","0.8825148864153298","7","21","21"
"0.8823879497951669","0.32763157624641387","3.661365590231262","2851.4414825946214","8130718.528661413","1424.5653515241493","0.8823879497951669","7","21","21"
"0.880069244449526","0.3277543115565533","-0.7360219049621065","2908.6565995165183","8460283.213910995","1435.61634717943","0.880069244449526","7","21","21"
"0.8818985478100438","0.324982567816971","-0.5378300217217098","2878.6302209027695","8286511.948694728","1436.2017155496558","0.8818985478100438","7","21","21"
"0.8953263072970886","0.32394472810578256","-2.5574777052434423","2675.995392368596","7160951.339977957","1417.5159255157037","0.8953263072970886","7","21","21"
"0.8876076346240037","0.3248113375412644","-1.0367881447301177","2786.7265934121488","7765845.106430479","1427.216981482741","0.8876076346240037","8","21","22"
"0.8819393744904509","0.3233622463623548","0.12461679301205064","2864.2061513360377","8203676.877351198","1431.7686136604611","0.8819393744904509","8","21","22"
"0.8818873852856562","0.32528193954316514","-2.4343219057662075","2877.208249402555","8278327.310430113","1430.8743751340887","0.8818873852856562","8","21","22"
"0.8859950509254457","0.32631373749518267","-2.193307569169123","2821.982977854171","7963587.927298695","1431.340354046469","0.8859950509254457","8","21","22"
"0.8823260373780624","0.3277081734998924","-2.1823829866937294","2851.6170989533653","8131720.079043208","1427.6516785968538","0.8823260373780624","8","21","22"
"0.879855251902364","0.3253785679905317","0.6954071016522243","2912.4367613204745","8482287.888690894","1431.8563401391907","0.879855251902364","9","21","23"
"0.8876205976123305","0.32047875221713845","-2.085217574786447","2799.0951478774773","7834933.646871237","1425.4441097801869","0.8876205976123305","9","21","23"
"0.886308711827316","0.3301553138119446","2.140014060506555","2799.1552721175854","7835270.237423672","1432.8720790280859","0.886308711827316","9","21","23"
"0.8815740754907205","0.32671722857250574","-4.997540722292977","2887.2676095756533","8336314.249304707","1432.7610695374324","0.8815740754907205","9","21","23"
"0.8838667131817026","0.3258537738644448","-0.22394701214771826","2810.1831906384837","7897129.564947089","1427.9989033820596","0.8838667131817026","9","21","23"
"0.8777077749574282","0.370310609240854","1.3399725754645577","2935.688029830232","8618264.20848851","1506.353296754185","0.8777077749574282","10","22","14"
"0.8785620690093224","0.3786020069656166","-2.7646625136629828","2913.9470876589116","8491087.629675854","1507.429568109317","0.8785620690093224","10","22","14"
"0.8812583096385377","0.37484513374388884","1.347815637613336","2871.128084764216","8243376.479121836","1507.2360100444184","0.8812583096385377","10","22","14"
"0.8850308600066288","0.37382428834505516","-1.759807897909237","2812.5841305468552","7910629.49140401","1506.5980025435315","0.8850308600066288","10","22","14"
"0.8762849425486008","0.378181352538525","-0.16566647426989367","2921.842067514781","8537161.067499049","1507.9752490089368","0.8762849425486008","10","22","14"
"0.8788689772721194","0.36083324698898583","-1.6962258094711737","2902.60903693045","8425139.221270315","1479.7046844603258","0.8788689772721194","11","22","15"
"0.8874863426858461","0.35758673634812116","-1.131174265514797","2788.657263026634","7776609.330631198","1472.2472579467103","0.8874863426858461","11","22","15"
"0.8844960305407134","0.3557143647796535","-2.361825265135913","2817.706969328068","7939472.564999966","1475.513862533931","0.8844960305407134","11","22","15"
"0.8787132493327956","0.3567288983469971","-1.0797836582676263","2917.7612016599874","8513330.429912334","1482.414018353354","0.8787132493327956","11","22","15"
"0.8774163573100088","0.3565474341892861","-0.05692865581602882","2929.90795958761","8584360.651654834","1474.0342603544361","0.8774163573100088","11","22","15"
"0.8764888199513511","0.34496385614807296","2.3983361452817737","2935.6048721239044","8617775.965237606","1464.398266315377","0.8764888199513511","12","22","16"
"0.879477219028481","0.35210585158902596","-3.197594109804691","2900.161225760663","8410935.135405593","1471.3595204798962","0.879477219028481","12","22","16"
"0.8899360945553193","0.3458510187219821","-2.8465209582077113","2749.020484360321","7557113.623432654","1454.0419963744368","0.8899360945553193","12","22","16"
"0.8840980471196611","0.34672805461520123","-2.5104114655102565","2854.0870042911633","8145812.628063706","1462.4182645982974","0.8840980471196611","12","22","16"
"0.878043206431639","0.35019516162884146","0.8359389583305059","2903.528889481635","8430480.012054456","1466.8165715826342","0.878043206431639","12","22","16"
"0.8828295778676847","0.344073362876839","-0.24136657860590943","2865.5401029079903","8211320.0813739365","1447.2566526494238","0.8828295778676847","13","22","17"
"0.8785747963257114","0.3407022698348739","-4.145838719616433","2923.7461958032127","8548291.817473758","1464.0601274517887","0.8785747963257114","13","22","17"
"0.8864556838261872","0.3395775701815182","-5.595999176507304","2803.312213637198","7858559.367127488","1446.293016588174","0.8864556838261872","13","22","17"
"0.8842368078727183","0.3416373313641937","1.0045676401109227","2846.6291609330838","8103297.579874593","1454.0445059627725","0.8842368078727183","13","22","17"
"0.8827472747291377","0.34045230716852837","-0.8798428506042636","2822.367878617281","7965760.442250609","1441.0526794066761","0.8827472747291377","13","22","17"
"0.878059404427027","0.3357928600516537","-4.4293875232430215","2920.1515518399647","8527285.085713355","1447.427772906486","0.878059404427027","14","22","18"
"0.8815157501190364","0.33255745913541884","-2.5767837751851164","2861.3214817775283","8187160.622081551","1439.7579872797862","0.8815157501190364","14","22","18"
"0.8834408512738168","0.33935274478569316","-3.0324210922914694","2854.5115945171933","8148236.44323309","1449.7320875896742","0.8834408512738168","14","22","18"
"0.8821964090391267","0.3299454169811933","1.5055571499933291","2872.711782479003","8252472.985193689","1448.226095883737","0.8821964090391267","14","22","18"
"0.8900525965368534","0.33530683220665036","0.05463926526311558","2747.152872038422","7546848.902348951","1434.964009964978","0.8900525965368534","14","22","18"
"0.8806570747542186","0.33389539630102455","-1.3476930488599335","2895.4626177556706","8383703.770820521","1449.8939588288604","0.8806570747542186","15","22","19"
"0.8784146043593704","0.3304228992266873","-1.256056361273834","2908.148483778205","8457327.603701472","1448.0880791527845","0.8784146043593704","15","22","19"
"0.8890804268239482","0.32738831391668577","0.13953012252062713","2759.5992105632863","7615387.802941513","1428.5025028377013","0.8890804268239482","15","22","19"
"0.8845294879574864","0.32904594929873127","-0.3414040150631884","2840.2124086910885","8066806.5264828345","1435.6743176486177","0.8845294879574864","15","22","19"
"0.8796140792717533","0.33411313087053124","-3.166937001386259","2888.4556933689814","8343176.292555682","1448.00910612187","0.8796140792717533","15","22","19"
"0.882635413962195","0.33428668840104425","-4.0630901242241","2853.8491667566036","8144455.06659736","1449.6752365827886","0.882635413962195","16","22","20"
"0.883398143833701","0.32862007969209867","1.4283691222043204","2855.5841853393135","8154361.039559992","1435.2311835757487","0.883398143833701","16","22","20"
"0.8801930505938781","0.32985620242591185","0.24542128781703282","2895.5977869901144","8384486.544022047","1439.6874600033734","0.8801930505938781","16","22","20"
"0.884945293335439","0.3321932684642316","-0.5604843173418399","2830.183148050167","8009936.651507152","1442.2707346776842","0.884945293335439","16","22","20"
"0.8868623638363328","0.3254336311827049","-2.527537689886531","2787.9458022008052","7772641.796009092","1430.5862319204398","0.8868623638363328","16","22","20"
"0.8780235847920262","0.327481910890137","-4.6308299201023635","2920.558564014993","8529662.325841317","1438.403886139254","0.8780235847920262","17","22","21"
"0.8851712274358077","0.32684402952635117","-3.0079069747443543","2828.63096948634","8001153.161537231","1433.746739278784","0.8851712274358077","17","22","21"
"0.8805440475737727","0.3268570767501204","1.6529560979937674","2899.2196105289313","8405474.350075528","1442.818904882426","0.8805440475737727","17","22","21"
"0.8853278501549648","0.3282514644195245","-1.5868029935915708","2820.2483534920475","7953800.775374605","1439.7867471045556","0.8853278501549648","17","22","21"
"0.8858037815164334","0.3288442635484141","-1.1188135211934664","2792.6789650096703","7799055.801607482","1431.8856414557238","0.8858037815164334","17","22","21"
"0.8828401762684448","0.32705086559163626","-2.5701123155604435","2854.5628805830097","8148529.239202371","1433.0514096672396","0.8828401762684448","18","22","22"
"0.8834797973984658","0.33092035020910415","-0.647843397116635","2839.182947285849","8060959.80815876","1441.5541105866303","0.8834797973984658","18","22","22"
"0.884963892856192","0.3234198927901665","0.21958844828245372","2827.846895310731","7996718.0633185385","1432.3233916165664","0.884963892856192","18","22","22"
"0.8824553914412425","0.33001520651203164","-4.517379387533046","2859.4008160389817","8176173.026764394","1434.0779393653306","0.8824553914412425","18","22","22"
"0.8812638351905004","0.32735431554910643","-0.5484296751659993","2879.403193657247","8290962.751643553","1440.3795261379792","0.8812638351905004","18","22","22"
"0.8786764945634417","0.3281069858898713","0.21044632266463723","2907.5890944991165","8454074.342450192","1442.07673445267","0.8786764945634417","19","22","23"
"0.8818511947924264","0.3282736130621425","-4.281080916057468","2875.839879347644","8270455.011646271","1438.0721514680713","0.8818511947924264","19","22","23"
"0.8808295951372086","0.32701496734058316","-3.9572776284241526","2883.874678563449","8316733.161659436","1437.1142825846323","0.8808295951372086","19","22","23"
"0.8922015779808565","0.3290199711313384","-3.210457956330645","2719.4466801581657","7395390.246223269","1444.6749676338507","0.8922015779808565","19","22","23"
"0.8803368165583211","0.3289998235918337","-3.1945789058108565","2884.995758286051","8323200.525328506","1432.3855854713047","0.8803368165583211","19","22","23"
"0.8759963103315659","0.37426582438136075","-2.466770449335801","2937.2915556181133","8627681.682705477","1512.947954712169","0.8759963103315659","20","23","14"
"0.8752415567068048","0.3776815761522301","0.49841198263381287","2966.31945067705","8799051.083464997","1514.4499105003936","0.8752415567068048","20","23","14"
"0.8823607068237983","0.36991562505767767","0.12694264042265468","2858.6623567105357","8171950.469673834","1503.9911733127387","0.8823607068237983","20","23","14"
"0.8816285782566908","0.3681990058072052","0.08677198336301148","2861.620368881725","8188871.135598779","1494.7989770898826","0.8816285782566908","20","23","14"
"0.8777946455465037","0.3751056803472875","-4.505336596475497","2901.289669666718","8417481.747314814","1509.3390714295485","0.8777946455465037","20","23","14"
"0.8829888701255318","0.35732507424821525","-0.18386025693684327","2839.382791959589","8062094.639276231","1482.7191958656963","0.8829888701255318","21","23","15"
"0.8778858160328749","0.3671831678283813","-5.3921796462967055","2929.4823625646554","8581866.912577394","1491.112740988421","0.8778858160328749","21","23","15"
"0.8846136936048357","0.3574978925641778","2.8224413672851894","2796.8490625432137","7822364.678648854","1473.0922631432836","0.8846136936048357","21","23","15"
"0.8810817602485703","0.3545099333962669","-1.48054248179247","2906.398862035676","8447154.345242271","1488.6799957122576","0.8810817602485703","21","23","15"
"0.8756417875242719","0.36253118852276767","-2.6351376354671077","2942.480963059469","8658194.217967382","1493.2374566175447","0.8756417875242719","21","23","15"
"0.8823940283200444","0.35163586973416433","-2.0749640812489494","2846.9229666809883","8104970.378215679","1466.3848104640783","0.8823940283200444","22","23","16"
"0.885498466454417","0.3467835790692559","0.42503656905262605","2814.7071004188724","7922576.061148416","1466.4924072225601","0.885498466454417","22","23","16"
"0.8775621465092693","0.35057994096923495","-0.18666423615281583","2947.328347752886","8686744.389467757","1477.427054548338","0.8775621465092693","22","23","16"
"0.8766237342896401","0.34815891589555087","0.296608646114142","2942.0248011920276","8655509.93082899","1468.4901713679153","0.8766237342896401","22","23","16"
"0.8794721633501651","0.34943146075848996","-0.6189189716966478","2871.5680625543896","8245903.1378823705","1460.3083953792348","0.8794721633501651","22","23","16"
"0.8828877127162024","0.3452120616793413","1.3494184683311088","2819.1068932109924","7947363.675349735","1456.9517205787402","0.8828877127162024","23","23","17"
"0.8811235710261587","0.34130773081754273","-2.3022849795062985","2890.2244966613057","8353397.641101098","1458.7330124106306","0.8811235710261587","23","23","17"
"0.8778542716818597","0.33981339448299724","-2.277993381334471","2941.959886382271","8655127.973082386","1467.790421656507","0.8778542716818597","23","23","17"
"0.886167701217452","0.3419127513240178","-2.1711358062816366","2813.8756140554115","7917895.971375719","1454.9148222477456","0.886167701217452","23","23","17"
"0.8797669612202915","0.33902990898068724","-3.445096494112313","2881.9298279660993","8305519.533320712","1449.1891389619582","0.8797669612202915","23","23","17"
"0.8831624791853696","0.3357070371454809","1.033981833509614","2846.181914640162","8100751.491224739","1445.9475706625708","0.8831624791853696","24","23","18"
"0.8768699293803263","0.3359070058805453","1.697258376401201","2933.8952945613196","8607741.599449053","1459.8109669893147","0.8768699293803263","24","23","18"
"0.8836598727688825","0.33467892924105797","1.6581812445625237","2845.182760500422","8095064.940648801","1450.4484124281048","0.8836598727688825","24","23","18"
"0.882623408724319","0.3391837364738563","-1.3329173921119186","2869.123145323982","8231867.623033779","1453.3454496939291","0.882623408724319","24","23","18"
"0.8829490641394727","0.337679040503591","-1.257946589537457","2835.204357899428","8038383.751051908","1443.9377570534114","0.8829490641394727","24","23","18"
"0.8811031411810694","0.3321108113778071","1.1382893242499772","2886.4069084381085","8331344.841079239","1444.7744795240724","0.8811031411810694","25","23","19"
"0.8784203481398991","0.3317088606908156","-0.10781031032693589","2929.289172614639","8580735.056797355","1452.2187929267363","0.8784203481398991","25","23","19"
"0.8856295854212222","0.33120050477987284","-5.065888540650919","2800.7228702809984","7844048.596115035","1449.639227633968","0.8856295854212222","25","23","19"
"0.882092786668993","0.3330954081613567","-4.447569490411742","2849.937531767309","8122143.934975941","1457.6765180420039","0.882092786668993","25","23","19"
"0.8790453319097933","0.3343809143705239","-2.630988954376222","2899.5921066876417","8407634.385165276","1443.5572422922883","0.8790453319097933","25","23","19"
"0.8787001536174102","0.33325275447852376","-3.4477660111874626","2902.373246687643","8423770.463088172","1447.8937161651816","0.8787001536174102","26","23","20"
"0.8780067936725228","0.3338390268448652","1.4408741324055483","2914.1794583937094","8492441.915723853","1449.6284441245014","0.8780067936725228","26","23","20"
"0.8886290263046234","0.32665101307470124","-0.20076324937048529","2777.408363705646","7713997.218782074","1436.7105455438043","0.8886290263046234","26","23","20"
"0.8801206286633366","0.33405468071081523","-0.1654609898455712","2900.950404569298","8415513.249770774","1457.2614250815168","0.8801206286633366","26","23","20"
"0.8811300234319939","0.3313375854368032","-0.7693600602260467","2866.112882326027","8214603.054235206","1445.606972951635","0.8811300234319939","26","23","20"
"0.8823484782334813","0.3320345891205731","-1.261607644669117","2844.996554230744","8094005.393584807","1434.2003693970264","0.8823484782334813","27","23","21"
"0.878820873531405","0.3270526585313809","-2.113940952474005","2911.6148760087667","8477501.186195547","1444.051452972382","0.878820873531405","27","23","21"
"0.8824066255279401","0.3299973458155525","-0.895321994651179","2884.1494429323225","8318318.009166826","1442.0461098929882","0.8824066255279401","27","23","21"
"0.884939305185019","0.3263224818770951","-2.2112347336169007","2817.548534124705","7938579.742148275","1439.6106331043934","0.884939305185019","27","23","21"
"0.8835196950993499","0.3327578594198154","2.524027216514051","2837.9028383811983","8053692.520092061","1450.3609750399623","0.8835196950993499","27","23","21"
"0.8791663390319268","0.3332968604915841","-3.6153257823136173","2884.9731339167756","8323069.983421583","1453.8379690465526","0.8791663390319268","28","23","22"
"0.8794489874910723","0.3299271831495268","0.8827559853677476","2903.6637851932687","8431263.3774429","1446.5863702516863","0.8794489874910723","28","23","22"
"0.887752028368747","0.32472535508290734","-0.16176889371834552","2788.581714391017","7776187.977835944","1427.0951939801657","0.887752028368747","28","23","22"
"0.8837872487480984","0.3302288369007703","-3.3407920302853054","2849.8598644166595","8121701.246812941","1445.6211360151783","0.8837872487480984","28","23","22"
"0.8788935880058462","0.32871589172075166","-0.258156413784266","2904.2231824207374","8434512.293310035","1445.2553765002506","0.8788935880058462","28","23","22"
"0.887308064126929","0.32734962911803056","0.42023479982237916","2789.8276861579143","7783138.518453222","1436.0642178226271","0.887308064126929","29","23","23"
"0.8776976041110601","0.3308297788610234","-6.135485995454871","2933.5977265730226","8605995.621354407","1447.8950009119337","0.8776976041110601","29","23","23"
"0.8793633615340289","0.32842759656287634","-5.4854447711347625","2911.8999724680207","8479161.44965926","1444.3552011884483","0.8793633615340289","29","23","23"
"0.88462588215435","0.32403399847133324","-0.25882101991949036","2821.5420999600356","7961099.8218468875","1444.4642883560718","0.88462588215435","29","23","23"
"0.8789587691052243","0.32605120155635353","0.42685617646828894","2888.043290795156","8340794.049506912","1441.168323949195","0.8789587691052243","29","23","23"
"0.8798141080447098","0.37240569909115884","-1.433307876927195","2874.555337408007","8263068.387820859","1513.6241095336625","0.8798141080447098","30","24","14"
"0.872656866555785","0.37501501403790993","-2.8444244494368136","2984.774158444067","8908876.776915487","1509.2971236774144","0.872656866555785","30","24","14"
"0.8824783109912504","0.3726331834582736","-4.717567862362106","2865.0001157355177","8208225.663164529","1507.7168598453825","0.8824783109912504","30","24","14"
"0.8776819223895108","0.37129469735950155","0.7198997211485976","2928.434512160926","8575728.692015199","1511.0567104229358","0.8776819223895108","30","24","14"
"0.8751479580007253","0.3776669334776086","-3.33536991559403","2934.3055419554034","8610149.013550194","1514.4028885800737","0.8751479580007253","30","24","14"
"0.8762137797069164","0.35479077250650537","-0.7756807511734958","2950.155384674797","8703416.7937257","1482.7463919865666","0.8762137797069164","31","24","15"
"0.8820706249918234","0.3634993472551593","-3.3729385228473006","2867.812518205661","8224348.639577094","1492.5247504141505","0.8820706249918234","31","24","15"
"0.8845841291871477","0.35893468740566675","1.9251642600460313","2810.064416774805","7896462.0264239255","1486.8374065085834","0.8845841291871477","31","24","15"
"0.8794885393652747","0.36130650608773207","-0.6584271503134376","2899.0009067885185","8404206.257560652","1485.6430040562204","0.8794885393652747","31","24","15"
"0.8735204592285506","0.3649448438060131","-1.511179122562114","2963.2410962850795","8780797.7947128","1493.4911852409475","0.8735204592285506","31","24","15"
"0.8771691407332438","0.3481222245082046","-2.347774038881524","2934.6590554692784","8612223.771847837","1476.8246927713342","0.8771691407332438","32","24","16"
"0.8810770085806011","0.34708575844432943","0.2903698416673915","2880.145145708811","8295236.060350028","1473.1873067222868","0.8810770085806011","32","24","16"
"0.8775241166044574","0.35414386195890085","0.7233204171248555","2922.7619948142756","8542537.678330723","1484.2774724869153","0.8775241166044574","32","24","16"
"0.8791437707662066","0.35092329625344887","-0.8364993007939198","2899.149177605414","8405065.95401015","1472.727187742587","0.8791437707662066","32","24","16"
"0.8851871764855902","0.34947948340391","-3.1887008061383306","2803.7348489691017","7860929.10332379","1466.1345834242086","0.8851871764855902","32","24","16"
"0.8787569066047223","0.3441819734925445","-2.984712024511689","2892.978795711697","8369326.3124375","1465.449355301032","0.8787569066047223","33","24","17"
"0.8815675892242061","0.34246139447646723","-0.7622104220393531","2860.0709072843333","8180005.594694229","1468.3069095373514","0.8815675892242061","33","24","17"
"0.8770572126898405","0.34252087858019903","-1.3886099732468238","2939.550476160667","8640957.001896406","1468.1143113963844","0.8770572126898405","33","24","17"
"0.8775371923280767","0.34317380880718296","-0.3592786674893141","2938.0038140853353","8631866.411579978","1473.9803343167277","0.8775371923280767","33","24","17"
"0.8811580644434146","0.3415852828776342","-5.207823031276279","2858.575171702443","8171452.012273652","1460.9071476400725","0.8811580644434146","33","24","17"
"0.8814664319999506","0.33941546323607835","-0.1942495645495277","2872.4893670139522","8251195.163608217","1458.4031368710623","0.8814664319999506","34","24","18"
"0.8777891906121459","0.33710235520476844","-2.091973076168076","2928.792923539001","8577827.98897213","1457.4218322465424","0.8777891906121459","34","24","18"
"0.8787406395539271","0.3385852770504928","0.4085011661307311","2898.1718536310905","8399400.09317947","1453.0219427957452","0.8787406395539271","34","24","18"
"0.8763163411350032","0.33977944464190696","-1.5137542897232965","2941.920140846691","8654894.115119414","1463.6024592565673","0.8763163411350032","34","24","18"
"0.8870693231735288","0.33967666279837355","-1.7249402771369784","2783.090377695637","7745592.050422043","1455.557446904856","0.8870693231735288","34","24","18"
"0.875350579675036","0.3332631497439664","-0.8967271136923805","2960.173777341532","8762628.792060433","1458.6604451492724","0.875350579675036","35","24","19"
"0.8786826755917907","0.33772367091405237","0.6790792825195819","2911.9537291379097","8479474.520640178","1464.041547265282","0.8786826755917907","35","24","19"
"0.8777369045050459","0.3344945526384219","-0.6389619536859052","2925.5502132610172","8558844.050311584","1454.7433055426222","0.8777369045050459","35","24","19"
"0.8844283057525665","0.3317130295503752","-2.4555808144976465","2832.6274024328845","8023778.00101367","1449.3051703291974","0.8844283057525665","35","24","19"
"0.888030918579164","0.3321656127669941","0.6671091628888118","2759.44857349382","7614556.429757078","1443.483043039588","0.888030918579164","35","24","19"
"0.8880740409772782","0.3300973061444455","1.0571114766119187","2759.5313990176533","7615013.542164326","1444.6939966550074","0.8880740409772782","36","24","20"
"0.876187917182316","0.3334005187842123","-2.541510919815847","2946.8304141529443","8683809.489776814","1454.7130538463898","0.876187917182316","36","24","20"
"0.8818935843721214","0.3294713444609259","2.236317184005548","2870.8686567054574","8241886.8440537965","1452.9170366394337","0.8818935843721214","36","24","20"
"0.8769672413859468","0.33309975558589044","-0.4841018934109893","2944.1163106361632","8667820.850553894","1458.2370440958273","0.8769672413859468","36","24","20"
"0.8773340544875077","0.33523274596034053","-0.8820299824678292","2913.9379238975916","8491034.224328605","1453.439217052152","0.8773340544875077","36","24","20"
"0.8779738623627127","0.3296190927695858","-0.13271838642923645","2913.7550178140646","8489968.30383664","1455.9073067616407","0.8779738623627127","37","24","21"
"0.8823761282260525","0.330883387813671","-2.8153516202097477","2850.220777766029","8123758.482009187","1448.7914533124604","0.8823761282260525","37","24","21"
"0.8762086632205077","0.3263937364374869","-6.989597949695348","2952.0964669801024","8714873.550356403","1454.2519619756174","0.8762086632205077","37","24","21"
"0.8820720663715448","0.3276402604722506","-0.444467097875479","2858.0490907286335","8168444.605014769","1454.1015644011","0.8820720663715448","37","24","21"
"0.8819338479639198","0.33216153729520287","-2.1198005692712445","2860.9112743307846","8184813.319592993","1447.3882239469983","0.8819338479639198","37","24","21"
"0.8873589941004918","0.331079827863088","2.8278349115090147","2775.8040809798267","7705088.295984262","1446.8601239986453","0.8873589941004918","38","24","22"
"0.8792205322585877","0.3275841710352306","-3.603027649713472","2914.9469057948377","8496915.463602899","1446.9939045091412","0.8792205322585877","38","24","22"
"0.881429178254138","0.3261655677857577","-3.142571414422513","2884.9866993506143","8323148.255429953","1445.4117324454182","0.881429178254138","38","24","22"
"0.8761091171771639","0.32774710981976324","-0.07092409476271941","2953.154501026574","8721121.506933514","1457.5342214306513","0.8761091171771639","38","24","22"
"0.8811423006927356","0.32825767555177104","-7.045738857712106","2848.8433241104904","8115908.285328908","1441.1464088200746","0.8811423006927356","38","24","22"
"0.8827101345918926","0.32978859345088185","0.6211444636526375","2836.9019476117446","8048012.660363311","1439.9667062651197","0.8827101345918926","39","24","23"
"0.8778193872492517","0.33159447745008674","-0.8694691666779384","2920.3729043617277","8528577.900530152","1463.875976454746","0.8778193872492517","39","24","23"
"0.8761274228312025","0.33565912098409056","-3.327638505906133","2960.131293866398","8762377.276927156","1466.4082458058149","0.8761274228312025","39","24","23"
"0.8830541054565931","0.3265045364145281","-1.4016993213438826","2844.397978548412","8090599.860370294","1448.8216421674638","0.8830541054565931","39","24","23"
