"adjusted R^2","mean absolute percentage error","mean signed difference","root mean squared error","mean squared error","mean absolute error","R^2","iteration","mini child node size","tree depth"
"0.9018688857759471","0.3126422510503068","-2.759558977699327","2596.223798497362","6740378.011884073","1358.0660074280001","0.9018688857759471","7","14","21"
"0.8919533353177584","0.31492975314105787","-0.36454117290869115","2744.238673745338","7530845.8984795725","1375.1676381349466","0.8919533353177584","7","14","21"
"0.8925850950430966","0.3188839833186804","-2.7431285284602147","2734.501952154152","7477500.92633487","1378.5003206330643","0.8925850950430966","7","14","21"
"0.8939394335324307","0.31400817467301356","0.8536129201755138","2712.878036788924","7359707.242491726","1360.6780016021662","0.8939394335324307","7","14","21"
"0.8927213572242403","0.3146711012500223","-1.5034710108719906","2725.0984396703684","7426161.505893878","1365.9945935825076","0.8927213572242403","8","14","22"
"0.8971747684802271","0.3141967859722391","-0.875914157585958","2686.33131094","7216375.912136619","1373.9702707144934","0.8971747684802271","8","14","22"
"0.8995023045794346","0.3130860837003064","1.288453874929413","2638.187321947517","6960032.345684612","1362.7773654311916","0.8995023045794346","8","14","22"
"0.8943887347361635","0.31245767370073363","-3.8134154709419317","2724.0971180978504","7420705.108829015","1372.3545730708145","0.8943887347361635","8","14","22"
"0.8932835533488485","0.3145396013926716","0.011409822575105227","2707.7272264588014","7331786.732906274","1367.9348275920033","0.8932835533488485","8","14","22"
"0.8999369602078907","0.3087249951914512","-0.6686597557369216","2634.0567022857167","6938254.7108563045","1353.059301712989","0.8999369602078907","9","14","23"
"0.8961599429762852","0.3142216074829766","-0.4241653160910249","2691.115970974559","7242105.169234343","1364.069102484231","0.8961599429762852","9","14","23"
"0.8974608892032054","0.3118314083705324","-2.579700076338659","2659.9565311615797","7075368.747669144","1365.2318632282813","0.8974608892032054","9","14","23"
"0.8925193393467931","0.3126414988786869","-4.162392701587305","2735.058430013179","7480544.615586157","1371.8433931111315","0.8925193393467931","9","14","23"
"0.891006518764856","0.3131932891900567","-0.30123285829370705","2761.123845996083","7623804.892928202","1374.1298545077357","0.891006518764856","9","14","23"
"0.8882073462584354","0.36535480065138565","0.7333318471722217","2786.872759805633","7766659.779346666","1455.3748344578178","0.8882073462584354","10","15","14"
"0.8860023244531156","0.37215270609998025","-1.3157934108999811","2824.000987249244","7974981.575984707","1476.8415683109133","0.8860023244531156","10","15","14"
"0.8860805447951914","0.36857958383446415","-4.400860261012196","2803.382698109202","7858954.55205803","1463.7968225691836","0.8860805447951914","10","15","14"
"0.8908884477572095","0.3728396080068721","-0.21804043517933624","2758.6346425239594","7610065.090933292","1476.488673855974","0.8908884477572095","10","15","14"
"0.8899121024379438","0.3649705541351127","-2.5400683157189907","2765.3738029168585","7647292.269858847","1462.3939688161083","0.8899121024379438","10","15","14"
"0.8899176586166694","0.36110671825619295","0.14568818389037258","2779.510511031165","7725678.680932728","1445.5294906515164","0.8899176586166694","11","15","15"
"0.8945827159903326","0.34722335324863","-1.3337319866104547","2701.0246319603834","7295534.062456725","1423.3792794960027","0.8945827159903326","11","15","15"
"0.8919155595771003","0.35322098752671294","-1.5826153865275165","2746.3776691298335","7542590.3014950175","1430.0534789967649","0.8919155595771003","11","15","15"
"0.8870839824884629","0.35401574259135116","-0.8436341092984503","2814.4678757354914","7921229.423547049","1449.4087949009106","0.8870839824884629","11","15","15"
"0.8881350726569306","0.35173545078531065","0.635743251948356","2764.225327176966","7640941.659406605","1435.6726416569038","0.8881350726569306","11","15","15"
"0.8951743472373335","0.34045034651339906","-0.5949609876888697","2695.7634540026784","7267140.599936452","1414.5782457776538","0.8951743472373335","12","15","16"
"0.8932391089235878","0.34278335674531885","-1.1735446974559334","2728.4224956033895","7444289.314514628","1416.3510786593245","0.8932391089235878","12","15","16"
"0.8905100814967868","0.339773098251767","-4.194112059867448","2763.306182153059","7635861.056325315","1415.4028202961372","0.8905100814967868","12","15","16"
"0.8885390801851494","0.3438741183388302","-2.213089843798782","2804.765983787719","7866712.223812691","1422.6621367437876","0.8885390801851494","12","15","16"
"0.8911854601126397","0.3449540547950999","-0.24766354157299725","2725.3154015756722","7427344.038065568","1417.5817377935025","0.8911854601126397","12","15","16"
"0.8943666836152471","0.3307855387634459","0.997789376206543","2711.9214206677634","7354517.79187666","1397.4473445478059","0.8943666836152471","13","15","17"
"0.8908425800241958","0.33810126193905415","-0.37945798273125986","2761.2414712081913","7624454.462319977","1410.1571036814537","0.8908425800241958","13","15","17"
"0.8895933886060335","0.33271424175035125","0.10530126486916648","2765.7193844821772","7649203.713700473","1397.8677988936545","0.8895933886060335","13","15","17"
"0.89665926665385","0.3357172029748394","-1.4894199847570897","2673.8782391590603","7149624.837848357","1403.2633037730589","0.89665926665385","13","15","17"
"0.8886651371236205","0.33355122196668663","-4.41255373560603","2785.4923245411387","7758967.490077597","1409.8719118011827","0.8886651371236205","13","15","17"
"0.8903284218378394","0.32326877573945717","-0.22493848841279343","2761.2078551777363","7624268.819495234","1389.8456547608027","0.8903284218378394","14","15","18"
"0.8950268469907285","0.3259036144972574","-7.7884108192913954","2717.660550978506","7385678.870344797","1394.5227877688483","0.8950268469907285","14","15","18"
"0.8899599871063275","0.3256515396657399","-1.7026775283176565","2767.431232003687","7658675.623869446","1388.9089154138596","0.8899599871063275","14","15","18"
"0.8972855916518103","0.32677065237347314","-0.417976005740047","2667.3276848536407","7114636.978386682","1392.8966706257097","0.8972855916518103","14","15","18"
"0.8914997423407789","0.32743950714928316","-2.0937085959975836","2733.9302163021057","7474374.427609679","1391.0589992386147","0.8914997423407789","14","15","18"
"0.8904856133698756","0.31892116603424203","-1.2652665351620496","2766.5240979761775","7653655.584682901","1384.5258978003249","0.8904856133698756","15","15","19"
"0.8975237668700855","0.32143904071979407","-4.296360463446568","2664.426221211057","7099167.088277033","1375.6079576381212","0.8975237668700855","15","15","19"
"0.8907076887045432","0.3239654826426385","0.7346942780456385","2764.393048324214","7641868.92562324","1388.6694831378302","0.8907076887045432","15","15","19"
"0.8926413938186571","0.32154096797906623","-2.7111076291616523","2720.4973115503635","7401105.622152755","1390.419568226157","0.8926413938186571","15","15","19"
"0.8923520583849668","0.3215404700889124","-4.1267676915839155","2737.353778214871","7493105.70710723","1392.1445173922102","0.8923520583849668","15","15","19"
"0.8931958031362925","0.3183806607473365","-3.009492685598548","2727.8798956103296","7441328.724875022","1381.7925379760338","0.8931958031362925","16","15","20"
"0.8905490133967908","0.31859297657955254","-0.16728516843114433","2777.9600038799153","7717061.783156499","1383.9185369686902","0.8905490133967908","16","15","20"
"0.8909634508788251","0.3186921373258808","-1.8084382911114751","2772.9631384133672","7689324.566999311","1382.5277221198382","0.8909634508788251","16","15","20"
"0.8901003341264857","0.3206559704208239","-3.5223927509856887","2750.972147295514","7567847.755195691","1382.1672339081933","0.8901003341264857","16","15","20"
"0.9001181403528881","0.3171548409463973","-2.592497879171702","2607.44847442066","6798787.546758629","1378.411952147795","0.9001181403528881","16","15","20"
"0.8935007753201502","0.3156424025787165","-2.79166761823361","2722.8310307407173","7413808.821964557","1369.756685995033","0.8935007753201502","17","15","21"
"0.8952153204004577","0.31616636373520807","-2.1630551726211147","2697.733376002206","7277765.367996261","1373.6648109195735","0.8952153204004577","17","15","21"
"0.8897525224711414","0.3131097003696767","-3.159069072345381","2784.1562811992253","7751526.198141101","1385.3684397722332","0.8897525224711414","17","15","21"
"0.9002249673741846","0.3160862237791128","-0.9007614268081996","2622.5094976881005","6877556.065464294","1377.1182590062801","0.9002249673741846","17","15","21"
"0.8911627340405355","0.31177403371683804","1.6594337017526857","2746.769784325981","7544744.248086198","1375.8209988714032","0.8911627340405355","17","15","21"
"0.8923212374503613","0.31369501228319285","0.15434153606670353","2750.7498970534734","7566624.996139694","1373.2199263010573","0.8923212374503613","18","15","22"
"0.8919439832933675","0.3116961798369724","1.980441042919933","2750.007984476829","7562543.91468631","1379.186099457197","0.8919439832933675","18","15","22"
"0.8931957578845126","0.31269701360151914","-4.547435793057405","2727.269734338446","7438000.203838499","1373.53916474642","0.8931957578845126","18","15","22"
"0.8953330492333946","0.31538959413138445","-4.6059839840585814","2680.50759687291","7185120.976893385","1377.2783964027753","0.8953330492333946","18","15","22"
"0.8939955184853992","0.3144494021265422","-0.25976727971442365","2706.123312620252","7323103.383106804","1374.1166928821478","0.8939955184853992","18","15","22"
"0.891216382764016","0.31695879351758066","-0.5919049551860218","2738.937931333862","7501780.991699413","1378.1764935185354","0.891216382764016","19","15","23"
"0.8995206114459641","0.30827448796069146","0.27919504933525285","2645.445809252941","6998383.529693949","1368.9410221643552","0.8995206114459641","19","15","23"
"0.8900391030862965","0.31635940573819443","-3.6134907845065256","2764.603514385137","7643032.591750649","1380.7139127445","0.8900391030862965","19","15","23"
"0.8899987459660433","0.31401786382324653","0.38774721158366854","2785.1490281967995","7757055.109265576","1381.8609084406573","0.8899987459660433","19","15","23"
"0.896237605117827","0.31852940373548877","1.7425364135171544","2675.625613191862","7158972.421968329","1378.858196875438","0.896237605117827","19","15","23"
"0.8834677995932767","0.3735117736250934","-3.288581652641936","2858.4648891989577","8170821.522783209","1483.1842390336724","0.8834677995932767","20","16","14"
"0.8881315058169437","0.3681323988684717","-3.6078052414318407","2786.0036642957175","7761816.417469165","1474.864712914431","0.8881315058169437","20","16","14"
"0.8807134862192896","0.37598398417188794","-1.6451420107746864","2877.751022099589","8281450.94519523","1487.5044432837276","0.8807134862192896","20","16","14"
"0.8857919758321718","0.3626675928207514","-2.821416819528768","2830.266376965146","8010407.7645794125","1463.447566865236","0.8857919758321718","20","16","14"
"0.8900499475622773","0.36966029975861375","-1.3709990308688351","2745.7158738892163","7538955.660127222","1470.0505287371634","0.8900499475622773","20","16","14"
"0.8863373749139893","0.35842752620978313","-3.1945330302419124","2820.47837116682","7955098.242219838","1446.6047241717552","0.8863373749139893","21","16","15"
"0.8870663770692022","0.3531027195746475","-2.3047697437715664","2825.8203938775932","7985260.898454515","1443.6499889562213","0.8870663770692022","21","16","15"
"0.8866896371784013","0.3520914478190358","-4.712054397165982","2805.7654998134917","7872320.039943653","1436.7283508632308","0.8866896371784013","21","16","15"
"0.8861920543637025","0.35530522708813256","-1.8108141261949853","2835.630752113508","8040801.762331821","1452.0651434561157","0.8861920543637025","21","16","15"
"0.8980409742142631","0.35563535083909825","-0.7952212679361285","2609.790255814054","6811005.179341985","1439.5775239663835","0.8980409742142631","21","16","15"
"0.8891160732995248","0.34626523795037867","-2.225540923809612","2797.7887045249586","7827621.635167447","1424.1003596863125","0.8891160732995248","22","16","16"
"0.8938089535733676","0.34283831086899796","2.2076294648454717","2702.593843753673","7304013.484295253","1419.357847802117","0.8938089535733676","22","16","16"
"0.8892667434758926","0.34140672757629575","-2.08113340952438","2780.4760550645274","7731047.092787197","1420.6590451557017","0.8892667434758926","22","16","16"
"0.8906474278455456","0.3380308275871352","-2.73881325659373","2756.0196504037444","7595644.313411578","1424.340542458902","0.8906474278455456","22","16","16"
"0.8863464855884946","0.3424512386441297","-2.8821431858443582","2799.930762646536","7839612.275614413","1424.7996682425103","0.8863464855884946","22","16","16"
"0.890610875476495","0.3309804510280217","-0.3873068179963943","2762.94602345625","7633870.728532704","1404.4522215972888","0.890610875476495","23","16","17"
"0.8895266681668346","0.33226727131942296","-4.124313442030929","2780.6312836876236","7731910.335822282","1409.30736522489","0.8895266681668346","23","16","17"
"0.8967098401534452","0.33526710021553446","-4.503077904960728","2670.62654750772","7132246.156253003","1412.1961636620983","0.8967098401534452","23","16","17"
"0.8879983024874931","0.3349230623513909","-0.7642946989492212","2787.598977265496","7770708.058051641","1414.0659166800467","0.8879983024874931","23","16","17"
"0.8911669884839949","0.33145578599674286","-0.6957040262230376","2748.764033135053","7555703.709856883","1406.3822918190592","0.8911669884839949","23","16","17"
"0.8926078677418086","0.3257256837036188","-1.6680858162205379","2730.8445189544354","7457511.786703482","1394.2094040514023","0.8926078677418086","24","16","18"
"0.8904228103299842","0.3278449765210955","2.94819881175981","2777.6145854492374","7715142.78530034","1400.1030436681053","0.8904228103299842","24","16","18"
"0.8875738636379001","0.32707918128906804","-0.6367315347531076","2803.654957315684","7860481.119680811","1403.062547429917","0.8875738636379001","24","16","18"
"0.8880934414610439","0.32568376530584453","-5.205872563583971","2804.0274470019276","7862569.923540147","1409.5135898382514","0.8880934414610439","24","16","18"
"0.8985473463704077","0.3243705987496841","-3.7828766152534574","2618.851391466969","6858382.61058848","1385.9870290868223","0.8985473463704077","24","16","18"
"0.8889949495079432","0.325765951120196","-3.49831115037563","2790.387127006261","7786260.318562254","1397.836222911003","0.8889949495079432","25","16","19"
"0.8874604568893398","0.32177157988184296","-2.3099561199648573","2811.26879280799","7903232.225416093","1396.1504089300588","0.8874604568893398","25","16","19"
"0.8888141383910643","0.32146408715188995","-1.975092709415657","2797.429700858909","7825612.931247566","1395.4882405774845","0.8888141383910643","25","16","19"
"0.8939385358843525","0.3214274703029864","-5.852558803610037","2729.0896588843857","7447930.366229692","1397.2038413452358","0.8939385358843525","25","16","19"
"0.8981227521809265","0.321532618022685","-0.34480256010243227","2605.7548784199716","6789958.486409482","1376.2919708874801","0.8981227521809265","25","16","19"
"0.8951624292148415","0.3217193810747119","-0.8074965390195339","2677.4168868587763","7168561.18603654","1390.5411055554528","0.8951624292148415","26","16","20"
"0.894968183583191","0.3195774153632299","0.05322531313999962","2704.1347504970095","7312344.748845523","1386.8443497232965","0.894968183583191","26","16","20"
"0.88942728787292","0.32492751153905003","-2.079932403262534","2766.1555436657973","7651616.491753023","1395.4057409793368","0.88942728787292","26","16","20"
"0.8867464756158971","0.3201460623020434","-2.6202425666482894","2830.819124823449","8013536.917466197","1402.0308282855628","0.8867464756158971","26","16","20"
"0.8883267530428378","0.32072006200626263","-1.2224112763761332","2789.41142994951","7780816.125532969","1391.2896168309796","0.8883267530428378","26","16","20"
"0.8912664515932779","0.3167815834611228","-1.8695399494111833","2748.339114923173","7553367.890616691","1383.9630198485752","0.8912664515932779","27","16","21"
"0.8909348201783955","0.3211313102260357","0.6027703422732067","2744.876512589074","7534347.069363156","1389.2221389288618","0.8909348201783955","27","16","21"
"0.8901691062268938","0.31631758031395507","-1.828968367791865","2779.9914871253127","7728352.668489207","1387.0021460370644","0.8901691062268938","27","16","21"
"0.8908631362763193","0.312430306871695","2.0365045569276727","2764.3057533943665","7641386.298249195","1390.0556926615225","0.8908631362763193","27","16","21"
"0.894857381531586","0.3199109092547517","-1.371509342810373","2687.5874896538166","7223126.514543703","1393.3481741375422","0.894857381531586","27","16","21"
"0.894008965013537","0.31714918686332827","-1.0943523977692053","2720.0565898333507","7398707.851895838","1385.941629658111","0.894008965013537","28","16","22"
"0.8913815433987503","0.3165762484763809","-5.862186569109111","2738.660342633436","7500260.472313088","1387.5634649434899","0.8913815433987503","28","16","22"
"0.8892768697636271","0.3193986822146653","1.4037799978994911","2790.193530802486","7785179.939332043","1394.9787648588187","0.8892768697636271","28","16","22"
"0.8887951865273447","0.3127407062893663","0.19776893400244644","2781.935981823929","7739167.806966667","1383.3389399108576","0.8887951865273447","28","16","22"
"0.8926994694586863","0.3177010552918949","1.0428488247677046","2718.3792887909026","7389585.957727333","1386.6974643913509","0.8926994694586863","28","16","22"
"0.890067544342312","0.3149789049074937","-2.091204941973392","2778.8470425374767","7721990.8858192805","1386.3053128380693","0.890067544342312","29","16","23"
"0.8914277595200223","0.31471901471719743","0.3818124491125833","2766.7747636209942","7655042.592610009","1392.512309400756","0.8914277595200223","29","16","23"
"0.8913459351516293","0.3176755931508413","-3.1142724093370764","2736.5802338535213","7488871.3763177935","1388.8232783862672","0.8913459351516293","29","16","23"
"0.8968840163573121","0.31945325944116115","1.292528898392146","2661.254684294784","7082276.494680932","1383.4873582157195","0.8968840163573121","29","16","23"
"0.889538483033326","0.3137497142368754","-6.832136239292722","2766.2246518492802","7651998.824498672","1378.3667027714976","0.889538483033326","29","16","23"
"0.8875214368955603","0.36585295047607935","-3.686840599922817","2782.972388886512","7744935.317304698","1474.955818082774","0.8875214368955603","30","17","14"
"0.8866425462792483","0.3699806206787448","-0.4290391949323098","2822.1405331844603","7964477.18904267","1481.6240152236533","0.8866425462792483","30","17","14"
"0.8865522772411413","0.37052867903435666","-1.4228081112522293","2811.0878584156853","7902214.9477320835","1480.4226537360514","0.8865522772411413","30","17","14"
"0.8849182291663614","0.36513477454861604","-3.6355348793320954","2840.154609071507","8066478.2034301255","1474.5487116468412","0.8849182291663614","30","17","14"
"0.8838216159322523","0.37366843740019673","-3.8241253192714098","2826.428189106111","7988696.308173649","1476.3403386383375","0.8838216159322523","30","17","14"
"0.8889212839907588","0.35125304841956617","-0.5331764817747483","2774.409785168503","7697349.656038739","1437.9679023060753","0.8889212839907588","31","17","15"
"0.8864995654684573","0.3584855279656879","-3.9894826268445773","2822.4793043339837","7966389.423393648","1456.9505261877837","0.8864995654684573","31","17","15"
"0.8883952777292599","0.3578911478227278","-4.2157531025231165","2775.8681315872464","7705443.883961671","1458.479934676623","0.8883952777292599","31","17","15"
"0.8867894235926451","0.35517656876929593","0.354054346955994","2811.2450180820892","7903098.551691366","1453.20796972285","0.8867894235926451","31","17","15"
"0.884237893828779","0.35917541763650374","1.7864636353841585","2832.2600794187556","8021697.157469137","1452.2495222815442","0.884237893828779","31","17","15"
"0.8867469693916471","0.34497052804961753","-1.7693056287212148","2801.7572771051805","7849843.839811835","1429.2006423993487","0.8867469693916471","32","17","16"
"0.8905903653480484","0.3437644820499934","-1.7917235074198254","2771.4575989551295","7680977.222806132","1430.7277457296516","0.8905903653480484","32","17","16"
"0.8885770712454262","0.3476535539783875","2.7295042167740746","2784.9258772957655","7755812.1420315895","1429.5789414561407","0.8885770712454262","32","17","16"
"0.8906876324929811","0.34046100942993124","-1.2856818183486818","2753.0201502203","7579119.9475190025","1431.335304914052","0.8906876324929811","32","17","16"
"0.8877358455644103","0.3424842383389465","-0.04161522945696994","2786.683940865363","7765607.386276911","1423.8543782878608","0.8877358455644103","32","17","16"
"0.8926113377199928","0.334012977779532","0.2645310014875124","2748.9472792301463","7556711.143986824","1412.5230580024008","0.8926113377199928","33","17","17"
"0.8860352226759094","0.3312776851042494","-0.024129866617081386","2811.050217996665","7902003.328099098","1413.3466999334544","0.8860352226759094","33","17","17"
"0.8873871900180113","0.3347117053527591","-2.8585480606987876","2810.0629707985586","7896453.899853221","1420.3483001207373","0.8873871900180113","33","17","17"
"0.8917629584604553","0.3352227288527026","-0.9700342230608565","2744.989360935062","7534966.59164668","1422.0476071701792","0.8917629584604553","33","17","17"
"0.8875528508386732","0.3325787364827485","-2.624141833134275","2768.9891913856545","7667301.142010581","1408.4241611588936","0.8875528508386732","33","17","17"
"0.889915870340909","0.33151508386873424","-2.4920072908713635","2763.5519998132954","7637219.655672065","1409.9045391902346","0.889915870340909","34","17","18"
"0.8888410376851953","0.3250141202911994","-0.44851620455676156","2782.73950765239","7743639.167449464","1398.789866033604","0.8888410376851953","34","17","18"
"0.8906592980009744","0.3268202834747252","1.2181424409567434","2766.954838971874","7656039.080909868","1406.5529595887326","0.8906592980009744","34","17","18"
"0.8923774050268818","0.3295921016903411","-0.5059425399661981","2732.1626193963302","7464712.578826616","1413.7159903146976","0.8923774050268818","34","17","18"
"0.8860904228995826","0.32855835855565024","2.231736496129532","2807.814341450417","7883821.37605464","1408.2237386339727","0.8860904228995826","34","17","18"
"0.886815035307782","0.3244054292322606","-5.094328707263793","2819.670645207045","7950542.547442312","1406.8425892813127","0.886815035307782","35","17","19"
"0.895713428370325","0.326975325150843","0.18105784640136047","2690.226752229546","7237319.97841153","1405.6798052815036","0.895713428370325","35","17","19"
"0.8892860735806866","0.3230082926819138","-5.44741421402814","2778.2649948083335","7718756.38137735","1407.2087141970094","0.8892860735806866","35","17","19"
"0.8890218052722421","0.3261529413307448","-1.9189596137384881","2769.363286277344","7669373.011380849","1403.3394268343166","0.8890218052722421","35","17","19"
"0.8890125849353318","0.32468256836314824","-2.0766925582607665","2770.599693278524","7676222.66039505","1398.2249425707785","0.8890125849353318","35","17","19"
"0.8939218604047845","0.3185394907128892","-1.2653250386745056","2703.7213106946224","7310108.925904248","1394.0546346386532","0.8939218604047845","36","17","20"
"0.8907554093908754","0.32446201045895745","-3.0931359787280623","2758.0414412211844","7606792.591493427","1400.1782568213584","0.8907554093908754","36","17","20"
"0.8899604936909412","0.3212467700192533","-1.5887975421361789","2759.897938872275","7617036.632991432","1399.7181199692009","0.8899604936909412","36","17","20"
"0.891636933129395","0.3233961818574817","1.1468338914890026","2757.355875205773","7603011.422531795","1398.713850626742","0.891636933129395","36","17","20"
"0.8861325000694054","0.32166153437901657","-0.5619815691684167","2817.2375128254744","7936827.203671065","1399.9356858509304","0.8861325000694054","36","17","20"
"0.8911904911679815","0.323909969331761","-3.1517827264280216","2751.6346418934418","7571493.202468051","1401.600897627134","0.8911904911679815","37","17","21"
"0.8958825102163501","0.31756897887540547","1.0063685972602645","2685.290385923501","7210784.456733187","1388.9424019215483","0.8958825102163501","37","17","21"
"0.8870618563942373","0.3259838739777963","-5.27907323703184","2813.188543736184","7914029.78260851","1400.481117371161","0.8870618563942373","37","17","21"
"0.889442942274307","0.3151729445285094","-3.420272726037707","2772.775812744704","7688285.707742055","1394.7867844680138","0.889442942274307","37","17","21"
"0.8887141057611118","0.32003367066761745","-1.6660017150191015","2774.5254202798606","7697991.307779137","1399.5107700730446","0.8887141057611118","37","17","21"
"0.8875414282029229","0.3198639623135138","0.8937744871220975","2786.3905171092224","7763972.113836199","1396.5414316966628","0.8875414282029229","38","17","22"
"0.8863453208879087","0.31717926211608377","-3.28148136805943","2824.314782483695","7976753.9905559225","1395.790560850249","0.8863453208879087","38","17","22"
"0.8900161569679627","0.3136415386975044","-1.3525237153158631","2754.539993996034","7587490.57852367","1391.0435732822145","0.8900161569679627","38","17","22"
"0.8954680491425878","0.32075768522613307","-1.9045685396629084","2690.8127900071936","7240473.470866298","1410.3978341114073","0.8954680491425878","38","17","22"
"0.8878391926518657","0.31951123456637237","-2.642507088587903","2805.04690853099","7868288.159059266","1394.9933454679638","0.8878391926518657","38","17","22"
"0.8917795398029575","0.3157695444498195","-3.5534121534834435","2726.2479091064556","7432427.661907322","1393.3266426882485","0.8917795398029575","39","17","23"
"0.8892267988334697","0.3197280120061487","-2.1816449551110346","2787.508922549198","7770205.993291389","1398.2748672169685","0.8892267988334697","39","17","23"
"0.8906666649788433","0.3221637589915569","0.4652016928059477","2748.735351296538","7555546.031467301","1396.8917544946842","0.8906666649788433","39","17","23"
"0.8874898072079014","0.31585313688595773","1.3408642818069776","2815.3932752540577","7926439.294345769","1397.119540842542","0.8874898072079014","39","17","23"
