tree depth,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
5,0.626852879,0.624482801,0.624979329,0.63121992,0.630100537,0.632564169,0.634171052,0.645650165,0.640675128,0.647507749,0.641683771,0.651406858,0.650867348,0.655155305,0.653160731,0.655196978,0.655056112,0.655703618,0.655422099,0.654281395,0.656704737,0.655917065,0.657630679,0.653113194,0.653468555,0.656800008
6,0.684885207,0.686165221,0.68481901,0.684660775,0.689780173,0.69180283,0.693782643,0.693729744,0.695480287,0.69837072,0.697901277,0.701293425,0.705040469,0.705441141,0.705390957,0.705305728,0.706628956,0.704939017,0.7071164,0.707529519,0.709768801,0.707908267,0.707432069,0.708527197,0.705864305,0.708903068
7,0.729365022,0.728562547,0.727272857,0.732633545,0.731471169,0.732035446,0.73567257,0.737688821,0.738179428,0.73876262,0.739897356,0.741892924,0.740618563,0.744958615,0.742833049,0.744001544,0.742904452,0.743224959,0.74527239,0.743216023,0.744308082,0.745170386,0.743407565,0.743657552,0.744544393,0.744196272
8,0.760554947,0.762977431,0.761053939,0.763745365,0.765420438,0.764379613,0.765568902,0.76783252,0.766174818,0.769140263,0.76966122,0.771301588,0.772193478,0.771951629,0.771617695,0.772959792,0.773264369,0.772798924,0.772718056,0.772780731,0.77244569,0.771914429,0.771221971,0.771025042,0.771557467,0.771250172
9,0.788241636,0.78580694,0.788032539,0.788385994,0.787844784,0.790397727,0.789871045,0.791531452,0.790517133,0.791564336,0.791483606,0.790869653,0.792830679,0.792545722,0.792585682,0.792579183,0.792505845,0.792705607,0.792517503,0.791217163,0.791283681,0.790909109,0.790211879,0.78948735,0.790926561,0.791119239
10,0.805900299,0.806197256,0.806056054,0.805899275,0.807257114,0.806627454,0.806966262,0.806903535,0.806904225,0.807859153,0.807697072,0.806894042,0.806291034,0.806417513,0.80743551,0.806211617,0.807469999,0.804900525,0.804926594,0.805149722,0.805479281,0.805061313,0.804270865,0.802590921,0.803132675,0.802700832
11,0.820340373,0.820260183,0.819438357,0.819356767,0.818625656,0.817852078,0.819187167,0.818862482,0.818077477,0.817537391,0.818142458,0.817777601,0.816599353,0.816100765,0.816098568,0.816540616,0.815545,0.815574261,0.814854051,0.813426735,0.813058566,0.812372034,0.812484344,0.811678592,0.812017179,0.81106527
12,0.829426802,0.828820901,0.828308685,0.828176339,0.827811144,0.827242708,0.825979661,0.825088417,0.824491696,0.824592327,0.824734022,0.823018601,0.82341196,0.822583356,0.822228003,0.820828142,0.82014621,0.820415236,0.820584177,0.818590222,0.818367767,0.818583252,0.816299304,0.816706512,0.816268847,0.814574541
13,0.836322569,0.834584254,0.834428786,0.833598302,0.832819025,0.831650461,0.83147072,0.83120297,0.82933692,0.828732209,0.827844144,0.827107908,0.827304818,0.824782082,0.825308108,0.82518853,0.823678068,0.823469063,0.822898827,0.821575937,0.821380362,0.820800189,0.820008809,0.820073417,0.819280385,0.818080993
14,0.840370004,0.840123079,0.83801807,0.836759768,0.836114664,0.834945844,0.834996321,0.832889804,0.83244348,0.83117555,0.830115877,0.830493752,0.829280881,0.828547902,0.827446144,0.826652529,0.825477518,0.825578489,0.825245086,0.823300072,0.823533589,0.821853418,0.821648426,0.820521867,0.819976263,0.820288194
15,0.843157066,0.842864634,0.839985707,0.839573556,0.83792726,0.836641459,0.835637579,0.834331747,0.833332482,0.833459497,0.831373992,0.830737685,0.830371508,0.829061587,0.828848592,0.826617882,0.826608176,0.826639626,0.825695973,0.824298504,0.824189859,0.823329172,0.822065012,0.820878864,0.821400927,0.821397698
16,0.845289262,0.842940329,0.841646657,0.840531391,0.839501503,0.837950907,0.836413871,0.83647002,0.834780085,0.834000816,0.832455323,0.832081352,0.831470003,0.829869826,0.827766747,0.82738657,0.827512262,0.825819607,0.825573767,0.825274452,0.824618822,0.823777391,0.82185173,0.822737373,0.821524869,0.821263452
17,0.844834612,0.843310653,0.842276646,0.842282198,0.839731107,0.837650152,0.837151426,0.835888961,0.834976321,0.834193228,0.832624401,0.832945487,0.831271069,0.828902952,0.828978861,0.828677754,0.827663276,0.826805724,0.826240858,0.825580577,0.825016345,0.823197454,0.823392092,0.82258339,0.822128521,0.820599882
18,0.846940666,0.845100639,0.842834902,0.841312319,0.84072065,0.838666324,0.836608153,0.83630094,0.835297946,0.835109082,0.833429018,0.832183425,0.831743298,0.830300127,0.830500073,0.827941129,0.82754295,0.826846421,0.825918495,0.824176599,0.824509153,0.823910089,0.822819808,0.822246381,0.821917462,0.820944867
19,0.847208543,0.84487673,0.842588165,0.84229627,0.840402134,0.838669403,0.838783463,0.83639773,0.835333059,0.833630693,0.83349212,0.832860606,0.830506469,0.830211985,0.829536293,0.82857435,0.828881875,0.827364761,0.826379925,0.82599437,0.824752445,0.823939872,0.823661531,0.822622643,0.821437627,0.821235438
