"mean absolute percentage error","root mean squared error","R^2","iteration","mini child node size","tree depth"
0.4447535624974286,3028.050473604734,0.867413388224415,34,7,26
0.44719699966194876,3073.82716750908,0.8625056423541155,34,7,26
0.44160034645654106,3111.5463075996104,0.8617806338210544,34,7,26
0.4439561210489616,3120.961253716681,0.8614045733278486,34,7,26
0.45350581039783056,3087.7994743050667,0.8626744553529243,34,7,26
0.4459560198319089,3109.8185325548743,0.8616617596180863,35,7,27
0.4454362414751192,3127.212299850002,0.8600269079111398,35,7,27
0.4455275672120897,3090.4491832464378,0.8635036599108591,35,7,27
0.4405999665904853,2989.0123308341285,0.8701962136632038,35,7,27
0.4529289886178802,3096.399519110813,0.8611570217886364,35,7,27
0.4523231437028568,3141.774292799574,0.8585941940242456,36,7,28
0.4409981320345758,3113.39212134074,0.8626560694534172,36,7,28
0.44621675378579834,3059.4978616334056,0.8646430591776394,36,7,28
0.44909107385272495,3041.0197222638885,0.866188758204286,36,7,28
0.44821514324284384,3089.0832651709175,0.861667039062197,36,7,28
0.4392618317580219,3084.8161573520997,0.8637761832345365,37,7,29
0.4516970873783066,3144.775946657128,0.8587580974524075,37,7,29
0.44931224180740553,3116.672492058889,0.8601976305140148,37,7,29
0.44644334634565597,3063.1195164842875,0.8653539449865378,37,7,29
0.4435190268937365,3026.3182809694435,0.866471582166483,37,7,29
0.4378330745422442,3089.9969654022884,0.8639485401784628,38,7,30
0.4503015691249001,3108.5533056533586,0.8612108229918748,38,7,30
0.447041017275764,3085.5170145394345,0.8632949441162135,38,7,30
0.44668206867972476,3153.4450274901797,0.8586970370861371,38,7,30
0.4462342839673147,2985.800338034305,0.8685259111136892,38,7,30
0.4562009972984041,3122.498446120615,0.8605215300136115,39,8,18
0.4464341665214122,3108.8744955418765,0.8593681168121087,39,8,18
0.45614678254554974,3103.312196627388,0.8615750798547372,39,8,18
0.4615101125191823,3079.7003310117316,0.8630826456477352,39,8,18
0.45116122355003524,3158.270001315815,0.8578223127231559,39,8,18
0.4504181114950076,3091.9922338286096,0.8625227188004245,40,8,19
0.45121550855709963,3130.5414560335003,0.8591690717877264,40,8,19
0.4462576948088939,3120.451098364926,0.8603014552390218,40,8,19
0.45163857689039943,3095.0064661612405,0.8607391201734974,40,8,19
0.452914321359302,3153.4296361415445,0.8579668492002989,40,8,19
0.4491825676463958,3060.8857112913597,0.8637592739230733,41,8,20
0.4451838858167273,3104.4902992651214,0.861551981789265,41,8,20
0.449926244314114,3099.1251152588234,0.8623493058822371,41,8,20
0.4555089850519038,3136.476973858641,0.8593324528658107,41,8,20
0.4459564456135762,3163.3536849139387,0.8560988047680727,41,8,20
0.45319218967461755,3154.4691812017295,0.8569464358158576,42,8,21
0.4433274344641528,3076.77130136334,0.8642672387201351,42,8,21
0.45091584699203174,3164.7461507937446,0.8572226884461558,42,8,21
0.4498683024296453,3144.8835408091286,0.8597520982961648,42,8,21
0.4453898663536649,3037.0425816242823,0.8636696863793054,42,8,21
0.4528820487743675,3139.0521835654763,0.8587616942354763,43,8,22
0.4503072415992839,3055.0924147825963,0.8642152560460259,43,8,22
0.44518025008609885,3161.470710641916,0.857689613224174,43,8,22
0.45586345539628226,3169.546358192317,0.8564640074097545,43,8,22
0.4517060253225392,3089.6478984290725,0.8614583998099826,43,8,22
0.45139834159596004,3101.6515270112786,0.8614851286467429,44,8,23
0.45496668471355856,3167.2739160787523,0.8569572079178486,44,8,23
0.4500053836517812,3084.9675764102262,0.8615406621459293,44,8,23
0.44847856431152733,3063.6513969757552,0.864837156400176,44,8,23
0.45269765095125686,3166.935981707434,0.8564543033521472,44,8,23
0.4510817146756643,3073.4687549547157,0.8635202907953505,45,8,24
0.45230924188763894,3145.3337879983665,0.8578392143149172,45,8,24
0.4532912668571284,3100.3491244475117,0.8613024302963875,45,8,24
0.44661374231382517,3151.966378535707,0.8582086249848642,45,8,24
0.44368460102577295,3119.957237588435,0.8598473656103441,45,8,24
0.4519056352391028,3139.0402292799427,0.8588928021970766,46,8,25
0.4472160579844664,3140.580704638252,0.8595274597007972,46,8,25
0.45218785936528955,3153.709142771927,0.8568470668216688,46,8,25
0.45328673574293077,3183.685446028008,0.8559285927952544,46,8,25
0.45121837988065155,2979.6673331230913,0.8689612543760226,46,8,25
0.4583608715078638,3162.18110466512,0.8563738092287365,47,8,26
0.4504158964510395,3176.4472001191784,0.8575116809379155,47,8,26
0.4430462894729197,3085.858790936493,0.8627349201564634,47,8,26
0.4452888869232378,3120.1972949479346,0.860780859033663,47,8,26
0.445833168512379,3015.998427824609,0.8660229459145787,47,8,26
0.44773538081799885,3063.796487634881,0.864257070866771,48,8,27
0.4464053880520516,3131.555933862498,0.8583014035321164,48,8,27
0.45668734471688216,3167.24357399677,0.8565924818850414,48,8,27
0.4514467513465761,3081.445089498121,0.8635180623874809,48,8,27
0.44601352244108305,3146.312881319703,0.8580684610904119,48,8,27
0.4455923532664793,3068.2350220642566,0.8651667026013051,49,8,28
0.44508414630931054,3116.7330582570194,0.8607024684427748,49,8,28
0.4459159486431921,3051.2259567297033,0.8641235601744031,49,8,28
0.44669108404831415,3160.4775465946127,0.8574379456464793,49,8,28
0.44481018554175056,3145.264861375844,0.857632188311718,49,8,28
0.45154724354074516,3195.8100697240197,0.854878826623922,50,8,29
0.443705628322691,3001.8071040055274,0.8687101349114014,50,8,29
0.44536122742358564,3143.1116740873667,0.8593317175207251,50,8,29
0.44405569667635164,3135.305960088072,0.8599455768168223,50,8,29
0.4491076258973471,3077.327359766976,0.861140466089757,50,8,29
0.44496634936540347,3141.792217248918,0.8599083813859585,51,8,30
0.44556179482923136,3059.8653512359388,0.863992835453359,51,8,30
0.45299642152296515,3158.1164907411207,0.8573768159328236,51,8,30
0.44494401923250015,3130.027197279501,0.8598454896432015,51,8,30
0.4516482597202262,3077.2835445760193,0.8617501652139073,51,8,30
0.4555737138626794,3168.53489105777,0.8560144329269948,52,9,18
0.4592643525500015,3181.1167703734923,0.8549189341478002,52,9,18
0.4555951560172646,3119.499339467869,0.8596922101768096,52,9,18
0.44996986393222793,3082.5081528461938,0.8624031301538702,52,9,18
0.45502811327549053,3152.2078315241183,0.8575209488714179,52,9,18
0.4563989408086561,3131.274140701404,0.8586271569278281,53,9,19
0.45793686011080953,3208.079812955669,0.8537894168999862,53,9,19
0.4532966396313267,3158.0832039395436,0.8568822149020255,53,9,19
0.4614941107947793,3223.0735925098456,0.8520014247236298,53,9,19
0.45535137548621335,3045.6548721712275,0.8635971121526853,53,9,19
0.4532298850444741,3193.415479961012,0.8554216591850847,54,9,20
0.4558509957313511,3197.4453342250263,0.8533023377031809,54,9,20
0.4561160791147763,3182.0418193635237,0.8549878958806143,54,9,20
0.44984830820309757,3120.257443645433,0.8599245460086484,54,9,20
0.45545665876651265,3068.4056224818755,0.8616831711306681,54,9,20
0.4490701372965862,3175.828602642559,0.8559083405367174,55,9,21
0.447248800662457,3202.3588395181455,0.8543894573499092,55,9,21
0.4457270487859861,3153.1116549153776,0.857639084232275,55,9,21
0.4496621160338894,3073.509950386239,0.8636591177298788,55,9,21
0.4559668635139591,3095.0538554645937,0.8592965100483124,55,9,21
0.4567783581996932,3127.712225816237,0.8585308907766966,56,9,22
0.4518835188758445,3122.675238988973,0.8601784718957979,56,9,22
0.4561510754128555,3161.1423173694275,0.8565347140295747,56,9,22
0.44664602837606704,3143.204410563519,0.8579538122199236,56,9,22
0.45456839985950276,3175.1673494965944,0.8550106404278861,56,9,22
0.4445037949143812,3061.034894735621,0.8634500217338449,57,9,23
0.4481199919870883,3126.679933971507,0.8587364497267684,57,9,23
0.4483236577244584,3140.3822676539894,0.8575363818318251,57,9,23
0.44836462064754234,3167.8409019911765,0.8581191149058762,57,9,23
0.44798217828085013,3190.1120772293193,0.854305469966633,57,9,23
0.45051701466368654,3098.3074025913215,0.8616431032821845,58,9,24
0.45214949618093775,3129.7207851374706,0.8584323475094031,58,9,24
0.44566154230430455,3155.6882413005574,0.858756805466083,58,9,24
0.4492489476437899,3135.196987647081,0.8582080755915816,58,9,24
0.45179691795563554,3139.901177714663,0.8575882883721861,58,9,24
0.4580639065551679,3169.356546623149,0.8562019811939798,59,9,25
0.44914818012689867,3131.9737990207445,0.860236718254418,59,9,25
0.45345211835296517,3213.591946299438,0.8526969767796644,59,9,25
0.4507831775086616,3126.5675361235567,0.8588029867564377,59,9,25
0.4463962608233779,3111.1527210272034,0.858178181815842,59,9,25
0.4480670979451835,3066.4478207838024,0.8630426362465902,60,9,26
0.45585550688258103,3144.9537791751172,0.857329206142294,60,9,26
0.4550588310303035,3136.8143742574184,0.8589906933961887,60,9,26
0.4585001052786795,3200.115818894647,0.8543558934659072,60,9,26
0.45105702600902736,3185.021133284696,0.854148669328402,60,9,26
0.45802045527112595,3172.9501312434745,0.8558307501029319,61,9,27
0.4522229625180938,3067.391716058862,0.8633216087416316,61,9,27
0.4449880240022046,3168.4850227583383,0.8563341540047422,61,9,27
0.44882119528491465,3187.9834517781132,0.856032550000982,61,9,27
0.4521500205235692,3128.1908129451162,0.8571112419876872,61,9,27
0.45021474780179244,3124.7755908243607,0.8602724111968383,62,9,28
0.45217070582299895,3183.9285251824917,0.8552356378337915,62,9,28
0.45008499993344775,3122.5157698268927,0.85910959627801,62,9,28
0.44814301234108395,3198.580903699834,0.8542770898521946,62,9,28
0.44962741329577566,3085.0836152305938,0.8606688947013307,62,9,28
0.4475597655761081,3066.5278758935283,0.8635455406172776,63,9,29
0.45120316957871565,3136.538209705778,0.8586045180268277,63,9,29
0.44768179969042715,3179.32901171028,0.8560898999633286,63,9,29
0.44778086475478324,3173.846566658364,0.8562206289987188,63,9,29
0.44869713474537354,3121.8679149938334,0.858417138632104,63,9,29
0.4506390202032428,3187.0761368744156,0.8556205285920979,64,9,30
0.4461805027421843,3137.5929706078073,0.8576476799352123,64,9,30
0.44998024949686966,3079.1259981198255,0.8632102619150595,64,9,30
0.45133481401988784,3184.5689856629056,0.8552073997035943,64,9,30
0.4515573282174455,3103.659758364726,0.8599271769192057,64,9,30
0.45632681508924766,3124.3572876463672,0.8584057553373793,65,10,18
0.46078204959494695,3183.5679091309735,0.8538143544641782,65,10,18
0.4581631740849754,3181.5266848988003,0.8548787916079545,65,10,18
0.4669643039470938,3225.0971566931753,0.8528025658931463,65,10,18
0.4589780904790385,3190.637467754295,0.8523430781933038,65,10,18
0.45163656943796415,3127.8169421897787,0.8592233468035778,66,10,19
0.45553924631321613,3205.2117900665153,0.8532685794308099,66,10,19
0.4658433228010452,3113.8765229966984,0.858704560020131,66,10,19
0.4529308383903235,3194.092170196109,0.8545049298449321,66,10,19
0.46582170956892416,3223.70032640673,0.8502023444256832,66,10,19
0.4590717828818148,3145.074970833887,0.8567159649863507,67,10,20
0.45126480270666963,3166.996592439153,0.8564431606603993,67,10,20
0.44789085405950274,3162.0764641879246,0.8565097646361454,67,10,20
0.45404788992090905,3233.6568621574625,0.851820649267527,67,10,20
0.45590581655677,3133.932856043858,0.8565765615436245,67,10,20
0.4570121991606192,3156.9604745928123,0.8560770994115534,68,10,21
0.45080262847760666,3196.785006723327,0.8520349571228465,68,10,21
0.4493138084922151,3122.22031219015,0.8593741261424509,68,10,21
0.45542968516044935,3193.4247193529686,0.8549778888375648,68,10,21
0.45910549550592533,3195.0521168069854,0.853484368739255,68,10,21
0.45869920838992334,3151.7577808620185,0.8571788548329821,69,10,22
0.45683010739991775,3164.3210830268936,0.8555496093956664,69,10,22
0.45264712365112103,3202.4784820012906,0.8537509314165965,69,10,22
0.4480053515377314,3137.2635889049407,0.8576102519833904,69,10,22
0.4569245908093135,3193.1726947308275,0.8533125261958303,69,10,22
0.46096816870887336,3178.8001474032394,0.8559634185754708,70,10,23
0.45026265798740045,3219.3400210596483,0.8530790591437777,70,10,23
0.45122384621924577,3161.1733834583406,0.8548662089696514,70,10,23
0.4565475071122542,3188.1014091266984,0.8543393987819082,70,10,23
0.4485271624783099,3107.625890934516,0.8586021883609607,70,10,23
0.45172611962131637,3149.9221103370896,0.8573061767636665,71,10,24
0.4489619067890559,3140.448266014741,0.8582282054363047,71,10,24
0.4493588033387265,3136.69622211348,0.8586000967758731,71,10,24
0.45777086870329264,3222.40608840053,0.8511745960247166,71,10,24
0.44778993746486917,3182.8515919594824,0.8535526680301007,71,10,24
0.4520717230533751,3189.609131815411,0.8530850949347792,72,10,25
0.4646392923005211,3249.072651909102,0.851128512413319,72,10,25
0.4497023314277613,3068.938611811754,0.8620151758839291,72,10,25
0.4523536715869884,3155.161246830196,0.8570995784404756,72,10,25
0.4502264398044265,3172.3760787607225,0.8552956079174099,72,10,25
0.4588730478838881,3206.767640835483,0.8513628575802563,73,10,26
0.4508710787307399,3174.935164637766,0.8554775969133277,73,10,26
0.44646334986880676,3094.0735675648443,0.861509701565578,73,10,26
0.4540432610331792,3195.590270378803,0.8539726826187232,73,10,26
0.4541883060078288,3181.2112889589002,0.8546821278411431,73,10,26
0.4536407261704962,3194.0076225248486,0.8539016495565239,74,10,27
0.4451744868370362,3200.817981952162,0.8544234394508949,74,10,27
0.4488892296109193,3077.3291908611072,0.8626261127105773,74,10,27
0.44541276290416515,3186.1064076988255,0.8544852463458861,74,10,27
0.45128586366696605,3130.281373363298,0.8574240339479844,74,10,27
0.4542806455253994,3179.1827561734854,0.8547792064331894,75,10,28
0.4558732426918382,3045.4222225281396,0.8637393345944839,75,10,28
0.46042683060863004,3196.899435338982,0.8536844258760761,75,10,28
0.4531339628382512,3194.570802948555,0.854514046784101,75,10,28
0.4535993806509658,3201.5292877323277,0.8535096806922504,75,10,28
0.4602417292579401,3138.183091343381,0.8573812706923971,76,10,29
0.4540920763109471,3146.179529830233,0.8576694781176861,76,10,29
0.45274703309580044,3204.8359106791218,0.8528466252579795,76,10,29
0.45011383172088243,3202.3958406229276,0.8544398074809456,76,10,29
0.4437749995100593,3147.6482337460156,0.8559431856834597,76,10,29
0.45621105981086557,3178.7912794562008,0.8535174767063723,77,10,30
0.45028380731274065,3157.8380497303992,0.8569354565247452,77,10,30
0.4601092783000495,3150.6804334778476,0.8582529612595909,77,10,30
0.4493765934192772,3157.885247236913,0.8563965852767171,77,10,30
0.454160538788738,3228.4870922328028,0.8499627930726376,77,10,30
0.4618708264183251,3080.704085009785,0.8609008072288116,78,11,18
0.4637830743446755,3222.0455748870218,0.851895272477704,78,11,18
0.4581013222651888,3234.696868211735,0.8501509403826175,78,11,18
0.4585820426210644,3190.6599353905863,0.8544448123005429,78,11,18
0.46380811003857486,3250.3477345328633,0.8480702584057545,78,11,18
0.4575356278777666,3222.03930233766,0.8517395954968131,79,11,19
0.4597193613810256,3235.8945792847167,0.8502526981376034,79,11,19
0.4567056285831589,3207.7198341814,0.8522118449008953,79,11,19
0.46249588964939614,3166.4872435465004,0.8557628885390385,79,11,19
0.45776789848479216,3121.761027653774,0.8578234890351611,79,11,19
0.4632429424211973,3260.2117663224217,0.8495951529106051,80,11,20
0.4498944890907669,3113.667424051828,0.8595518021631817,80,11,20
0.45863937467806853,3243.4953966862395,0.8500122628111326,80,11,20
0.4552134977480828,3231.014225258766,0.8510343864378477,80,11,20
0.4531660764290143,3095.668648086701,0.8584714124787999,80,11,20
0.4602253012130742,3241.9113498512083,0.8497020362401025,81,11,21
0.45846868340222696,3207.910198634892,0.8512524818554005,81,11,21
0.45789618781814545,3195.377087003521,0.853883553133093,81,11,21
0.455946883864665,3113.1628984649806,0.8591037768761536,81,11,21
0.45297505568945823,3218.3379114242134,0.8517271363807084,81,11,21
0.4607545053353836,3202.054375637832,0.8534646747432454,82,11,22
0.45584877951085406,3166.6693854278906,0.8556564799144519,82,11,22
0.4564667568708228,3178.1459695470517,0.8541360858568504,82,11,22
0.45648773607760135,3230.0749973066727,0.8512681625000478,82,11,22
0.4532800656577233,3194.553946778086,0.8516511744663472,82,11,22
0.4534489535175443,3244.73967485273,0.8493822426489448,83,11,23
0.45482109787424135,3183.679255365729,0.8536005444187124,83,11,23
0.45566844137156043,3154.1650374342744,0.8566302168761932,83,11,23
0.4512314134338482,3209.775708346699,0.853155986075597,83,11,23
0.45365179470714273,3147.064763180561,0.8563383724809553,83,11,23
0.46183906395457647,3192.643469535628,0.8537040570001839,84,11,24
0.45263320737982105,3206.702086715082,0.8519301168678144,84,11,24
0.4592002836274059,3188.0654847403357,0.8539097160975769,84,11,24
0.46138531815050937,3247.885473921389,0.8494139619876854,84,11,24
0.4462575395925524,3154.4874454202804,0.8555479697613795,84,11,24
0.4487784087513306,3155.826635959372,0.854375564587889,85,11,25
0.45317927870751756,3148.5716724677204,0.8573496722075242,85,11,25
0.45239784584199155,3175.9067825665206,0.8551157913436076,85,11,25
0.4630489577480991,3210.4574503908248,0.8527374116500428,85,11,25
