"mean absolute percentage error","root mean squared error","R^2","# of layer","#of node","mean absolute percentage error (#1)","root mean squared error (#1)","R^2 (#1)","iteration","# of layer (#1)","#of node (#1)"
0.43980983998348244,2787.374156041065,0.8887973777585889,3,16,0.4320830216708253,5005.649423315556,0.6323916084643917,15,3,16
0.37723781834802794,2833.6857790803456,0.8850714647760243,3,17,0.4124862391407023,5052.091832469953,0.6255386238670699,16,3,17
0.3610652181422214,2840.0793344684726,0.8845522604829865,3,18,0.40459330940074967,5031.879757282966,0.6285288709485182,17,3,18
0.4653322319702853,2955.5254742660854,0.874975851832921,4,10,0.45284810880793847,5083.270964037572,0.6209023629371935,18,4,10
0.48782107339639214,2895.0177054525166,0.8800426291561743,4,11,0.45523165976329766,5056.999442635629,0.6248107657462847,19,4,11
0.40751834675443716,2910.014359659443,0.8787966135240289,4,12,0.42344974967363613,5068.0374867444625,0.6231711076502835,20,4,12
0.39592406733233065,2788.3274531454767,0.8887213009495918,4,13,0.4159694881757357,4976.549801506323,0.63665326195251,21,4,13
0.4121784077149466,2960.720971059283,0.8745359073985449,4,14,0.43051625411507566,5076.665432208288,0.6218869708811032,22,4,14
0.39069358007965965,2936.831795653574,0.8765524039556488,4,15,0.41155168476813975,5089.766592689898,0.619932888430671,23,4,15
0.37069569960020815,2833.3618125067937,0.8850977421252393,4,16,0.4072028669963417,5023.068601546878,0.6298286731808067,24,4,16
0.38687810717807425,2790.961810710407,0.8885109337184831,4,17,0.41388311984329984,5004.621437255402,0.6325425808824631,25,4,17
0.38248294112125847,2824.839712307716,0.8857879017324003,4,18,0.4136178382601182,5020.260444619805,0.6302424475848418,26,4,18
0.5068292488326531,2861.11588105534,0.8828356773188998,2,16,0.46588394246417514,5013.604979608601,0.6312221884730992,0,2,16
0.4638078889252601,2960.498463598032,0.8745547647295668,2,18,0.42731732226629565,5057.867470261805,0.6246819531668495,1,2,18
0.40441687254072595,2849.4662696575288,0.8837878513056617,2,20,0.41574856037452046,5003.0488293892395,0.6327734777217972,2,2,20
0.394968648146034,2742.5522928515293,0.8923449704452425,2,22,0.41038586089038237,4968.781711942383,0.6377867006736146,3,2,22
0.4058930528943326,2760.338536096458,0.8909440947040757,2,24,0.4141059294913094,5022.716419197454,0.6298805789968187,4,2,24
0.412371039362876,2832.9147640026185,0.8851339978762303,3,16,0.4205084766595642,5022.595851686091,0.6298983478048441,5,3,16
0.43264197405931076,2790.9965115017535,0.8885081613531556,3,18,0.4291736919482969,5005.04719808962,0.6324800564201857,6,3,18
0.36197649385912944,2700.8713310776147,0.8955923597473703,3,20,0.4054552156541793,5026.9905792484915,0.629250393016236,7,3,20
0.39455114382075634,2773.56197766975,0.8898967242022371,3,22,0.41861964950159436,4986.634660733437,0.6351791428704021,8,3,22
0.4367726058168781,2758.3570703304463,0.8911006066546876,3,24,0.43557164852005376,5006.706250371143,0.6322363680660298,9,3,24
0.4230794640149922,2876.935180163085,0.8815364769460191,4,16,0.43001458682522636,5023.820429008032,0.629717854150228,10,4,16
0.3685359845413485,2866.4856548842204,0.8823954740319404,4,18,0.4090648853737689,4994.374383479969,0.6340457919299023,11,4,18
0.3971102642889108,2862.934040415924,0.8826867206851335,4,20,0.41496814309130614,5018.862767091691,0.6304483053831942,12,4,20
0.3476342788428347,2753.7446376247044,0.8914644980244236,4,22,0.3962842161404492,4965.563732540098,0.6382557160425053,13,4,22
0.39087439365701604,2863.393928999518,0.8826490283245555,4,24,0.4146274823853525,5028.8926124067775,0.6289697831993515,14,4,24
0.41667704068917993,2997.0727585255295,0.8714360927669695,5,16,0.4285950626614155,5098.865898197348,0.6185727324966979,15,5,16
0.36634059304807953,2811.48423295972,0.8868653090389647,5,18,0.40633448719983956,5038.475256021779,0.6275544267386095,16,5,18
0.3536600822966714,2780.9758374623343,0.8893073151701718,5,20,0.40376057238053004,5005.249292714525,0.6324503762586472,17,5,20
0.40978733969080816,2855.9300676831563,0.8832600164241086,5,22,0.4239969653438104,5027.779731727808,0.6291339810469496,18,5,22
0.3834922671033355,2836.215990565145,0.8848661326765018,5,24,0.4150718442170582,5022.075784439133,0.6299749885650929,19,5,24
0.38915780129015126,2846.8293731755393,0.8840028372627049,2,16,0.4184054259771674,5012.159856067483,0.631434751167264,0,2,16
0.4152516001417326,2823.783367642754,0.8858733046543462,2,17,0.4188572883268221,5028.711201555846,0.6289965515949012,1,2,17
0.394801606342178,2810.320479293377,0.8869589490179812,2,18,0.41326203110847864,5024.48837966604,0.6296193846095357,2,2,18
0.4332702758547663,2761.6992964008286,0.8908365459212298,2,19,0.42541372767624713,5010.468234617457,0.6316834933009643,3,2,19
0.36377798598612604,2774.4650518926755,0.8898250130823755,2,20,0.4047103065433888,5005.842393776421,0.632363264918103,4,2,20
0.4191631811301531,2849.999888026886,0.8837443212281049,2,21,0.4189722713245206,5015.473627630979,0.6309472388697341,5,2,21
0.41681794482416035,2888.197118467913,0.8806071962575361,3,16,0.42764702230738266,5043.650667677214,0.6267888978687828,6,3,16
0.44614799658874854,2726.1611613772275,0.8936279466221738,3,17,0.4357844158682351,4982.974342395779,0.6357145221270066,7,3,17
0.39697413509871976,2892.006472841891,0.8802920450310983,3,18,0.41442515792023915,5051.519255960732,0.6256234978736357,8,3,18
0.3974101339828846,2821.3514653168313,0.8860697966836028,3,19,0.4220966697663681,5034.597695884709,0.6281274669229759,9,3,19
0.38295342424826384,2814.724144763107,0.8866044093920196,3,20,0.4071383537044309,5017.817705690026,0.630602190444757,10,3,20
0.3633688084684001,2769.441957095275,0.890223589685597,3,21,0.4038830251344135,5008.070202599496,0.6320359647165863,11,3,21
