"mean absolute percentage error","root mean squared error","R^2","iteration","mini child node size","tree depth"
0.3300097632146778,2899.9781729319493,0.8792366005599139,18,26,22
0.33231264494941803,2914.9366729320545,0.8779737512600251,19,26,23
0.3278224450655878,2810.5478740440544,0.8852982325186999,19,26,23
0.33205012885625773,2928.412617991762,0.8774636541938514,19,26,23
0.3295804177628891,2965.7171567467835,0.8755769725868875,19,26,23
0.3299940891344828,2840.5223863077217,0.8821334759412127,19,26,23
0.33096379646654284,2966.9477497695134,0.8745970596841386,20,26,24
0.3316996210274861,2825.5387649068894,0.8839469057752288,20,26,24
0.33001053280115367,2938.709492836002,0.8777764555037911,20,26,24
0.33121439732548663,2941.7087540863836,0.8769666695857359,20,26,24
0.32942275707824,2787.4494192751818,0.8851373016672202,20,26,24
0.33199116198344303,2930.1472996021134,0.8769849948415747,21,26,25
0.33171535959575627,2852.328921533125,0.8822770291025128,21,26,25
0.33093709785060077,2923.3818108324817,0.877803553894563,21,26,25
0.32978587262590137,2911.9822487506335,0.8778897532808879,21,26,25
0.3280611696325579,2860.1474978798337,0.8820354785398864,21,26,25
0.33058352500533605,2886.092030466441,0.8801004027849091,22,26,26
0.3316830170463423,2933.989416447413,0.8784196231225845,22,26,26
0.3280888924358636,2871.9702586355793,0.8801665567790453,22,26,26
0.3311695495751986,2869.2854756335455,0.8814493689725894,22,26,26
0.33119464206987664,2909.802305155663,0.8774250894670452,22,26,26
0.3301415377655851,2910.8984457051483,0.8785469978506956,23,26,27
0.3296337065252063,2946.2191076728473,0.8753882500665936,23,26,27
